"cnes","ano","categoria","te_bcc","te_ccr","ef_escala","te_bcc_vc","vies"
2023016,2020,"Filantrópico",0.736833440525511,0.728209372636125,0.988295770231009,0.676228997135188,-0.0606044433903231
2023474,2020,"Público Municipal",0.582573581511303,0.531149733675734,0.911729866462248,0.551264194147312,-0.0313093873639912
2023709,2020,"Filantrópico",0.609650558740419,0.518420834099925,0.850357350891336,0.584562902492419,-0.0250876562479998
2024691,2020,"Filantrópico",0.600889654098744,0.565884257021479,0.941744050944315,0.567110920858046,-0.0337787332406979
2024756,2020,"Filantrópico",0.663624649360287,0.617397971085379,0.930342131927335,0.618281873971442,-0.0453427753888448
2025361,2020,"Público Municipal",0.714362098096941,0.70222457026785,0.983009277981817,0.645964249629375,-0.0683978484675656
2025477,2020,"Filantrópico",0.448816225136642,0.395936356138455,0.88217923943795,0.430418172899444,-0.018398052237198
2025507,2020,"Filantrópico",0.573001498461852,0.475207594871696,0.829330457507229,0.531151768644013,-0.0418497298178395
2025752,2020,"Filantrópico",0.363828573210714,0.250622499170998,0.688847764097539,0.329457116610609,-0.0343714566001046
2026805,2020,"Filantrópico",0.601857850954204,0.594717502361356,0.988136154439912,0.56401480473684,-0.0378430462173638
2027186,2020,"Filantrópico",0.674789899708204,0.615226638712907,0.911730657170396,0.642715431533506,-0.0320744681746987
2027356,2020,"Público Municipal",0.721293446587509,0.694738918875879,0.963184848223339,0.669466745261573,-0.051826701325936
2028204,2020,"Filantrópico",0.290100736141301,0.252000988027813,0.868667178786714,0.27907457044178,-0.0110261656995205
2028239,2020,"Filantrópico",1,0.980417812517539,0.980417812517539,0.919403092881007,-0.080596907118993
2028840,2020,"Direta",0.226084646098386,0.219604445836464,0.971337282855106,0.202433563989801,-0.0236510821085855
2040069,2020,"Filantrópico",0.903124808188938,0.899197574644297,0.995651505186181,0.830510063443747,-0.0726147447451907
2058308,2020,"Público Municipal",0.830687900290177,0.771945424161266,0.929284541031125,0.77287936523964,-0.0578085350505374
2058790,2020,"Público Municipal",0.635948554790709,0.622921254089458,0.979515165805294,0.597597730621644,-0.0383508241690645
2065665,2020,"Direta",0.884928717216693,0.841454843693251,0.950873022111682,0.8357413482367,-0.0491873689799928
2066092,2020,"OSS",1,0.828805318859435,0.828805318859435,0.898393943946748,-0.101606056053252
2066572,2020,"Direta",0.805948024012681,0.609176461089725,0.755850802954682,0.740738402046762,-0.0652096219659188
2069776,2020,"Público Municipal",0.77630958742047,0.624035104831643,0.803848251965036,0.745242479993591,-0.0310671074268789
2071568,2020,"Filantrópico",0.872095507218133,0.45745192920656,0.524543384778772,0.760519537432572,-0.111575969785561
2075717,2020,"Público Municipal",0.563449306598036,0.506447268820868,0.898833777751308,0.539421472829178,-0.0240278337688581
2075962,2020,"Filantrópico",0.383645583515741,0.306282301739777,0.798347002806589,0.368209889980701,-0.0154356935350404
2076896,2020,"Filantrópico",1,0.826539952958064,0.826539952958064,0.877152962726615,-0.122847037273385
2076926,2020,"Direta",0.773714432570133,0.598677995710575,0.773771265610079,0.738348985792069,-0.0353654467780637
2077388,2020,"Filantrópico",1,0.966675313617708,0.966675313617708,0.930282000710113,-0.0697179992898865
2077396,2020,"Filantrópico",1,0.473720249654919,0.473720249654919,0.821511287141827,-0.178488712858173
2077426,2020,"OSS",0.943669143877146,0.805328230638849,0.85340104194791,0.886630691398011,-0.0570384524791353
2077434,2020,"OSS",0.76720468876705,0.62125922772833,0.8097698525888,0.737009653055629,-0.0301950357114209
2077450,2020,"Público Municipal",1,1,1,0.754301094276661,-0.245698905723339
2077477,2020,"Filantrópico",0.830482502033975,0.48913787403267,0.58898034917617,0.722354189689844,-0.108128312344131
2077485,2020,"Filantrópico",0.825066228115229,0.507147273575583,0.614674624040914,0.721857698161315,-0.103208529953914
2077493,2020,"Direta",0.608366274803642,0.413462730533375,0.679627960420431,0.576251182327685,-0.0321150924759567
2077507,2020,"Privado",0.374427883623191,0.335947939150607,0.897230024376846,0.33647521291683,-0.0379526707063614
2077523,2020,"Direta",0.64416216730116,0.44027794382626,0.683489292255223,0.609746367604461,-0.0344157996966986
2077531,2020,"Filantrópico",0.700648125972553,0.527771470703746,0.753261803092898,0.646048332573233,-0.0545997933993201
2077574,2020,"OSS",0.741853855488325,0.5294974700661,0.713749030417263,0.664659003788032,-0.0771948517002929
2077582,2020,"Filantrópico",0.481181558984339,0.451524365617233,0.93836589783344,0.454904016220324,-0.0262775427640155
2077590,2020,"Filantrópico",0.824463945686795,0.751552418556241,0.911564929537559,0.730867060598614,-0.0935968850881808
2077620,2020,"OSS",0.868081197132591,0.611149119185543,0.70402298909856,0.815035412622369,-0.0530457845102223
2077639,2020,"Público Municipal",0.659492924438401,0.588842646706476,0.892871818462514,0.625547064761442,-0.0339458596769585
2077647,2020,"Filantrópico",0.528984374682019,0.466402226679708,0.881693768289602,0.506208884678922,-0.0227754900030971
2077655,2020,"Filantrópico",0.437551469849102,0.43136095754577,0.985851922048242,0.37946734924875,-0.0580841206003518
2077671,2020,"OSS",0.922475893679876,0.751913028622997,0.815103173724701,0.862233288774315,-0.0602426049055613
2077701,2020,"Direta",0.673935903261854,0.565416563929105,0.838976764989793,0.647599754144278,-0.0263361491175764
2078015,2020,"Filantrópico",0.850565613748372,0.295281696552286,0.34715922179243,0.717797485671312,-0.13276812807706
2078074,2020,"Filantrópico",0.633075764794269,0.552551834767692,0.872805224106557,0.606085909713443,-0.0269898550808261
2078104,2020,"OSS",0.787140324874414,0.59830751777866,0.760102740097984,0.733691200253625,-0.0534491246207892
2078139,2020,"Filantrópico",0.372267491168628,0.328274303665674,0.881823719377566,0.351489804338874,-0.0207776868297533
2078155,2020,"Filantrópico",0.498113476872299,0.446014956694843,0.8954083304379,0.43578981330197,-0.0623236635703289
2078252,2020,"Filantrópico",0.606707477381194,0.516860206875552,0.851910065632517,0.579179748037425,-0.0275277293437698
2078287,2020,"Direta",0.993000726703324,0.919891791036634,0.926375748072809,0.898761516089598,-0.0942392106137256
2078295,2020,"Filantrópico",0.686123562065341,0.573197982442202,0.83541509741596,0.637010934658987,-0.0491126274063538
2078414,2020,"Filantrópico",0.6384681433856,0.608175491780274,0.952554169038578,0.595172115168018,-0.0432960282175813
2078465,2020,"Filantrópico",0.197282736296971,0.170001326574036,0.861714155860714,0.184537505844854,-0.0127452304521166
2078473,2020,"Público Municipal",0.514420271419051,0.46672559795053,0.907284615093117,0.489134825571297,-0.0252854458477539
2078503,2020,"Filantrópico",0.72774559047788,0.639818363691031,0.879178619647684,0.685041310451042,-0.0427042800268376
2078511,2020,"Filantrópico",0.541356827243367,0.510649008210268,0.943276195130917,0.502413615111913,-0.0389432121314538
2078562,2020,"OSS",0.790638402937434,0.65915764117786,0.833703041401623,0.732901925278818,-0.0577364776586151
2078775,2020,"Filantrópico",0.534629265234582,0.465251166738745,0.87023138648163,0.48733473069348,-0.0472945345411021
2078848,2020,"Filantrópico",0.428823709489078,0.417471136889239,0.973526247852841,0.402078052978425,-0.0267456565106527
2079097,2020,"Filantrópico",0.694915860014542,0.652594957001218,0.939099241435592,0.628169438175101,-0.0667464218394402
2079135,2020,"Filantrópico",0.768096401398666,0.750889058777409,0.977597417993467,0.709247484872861,-0.0588489165258047
2079186,2020,"Público Municipal",0.773898217861797,0.699400593824779,0.903737181043204,0.728898049778278,-0.0450001680835194
2079232,2020,"Filantrópico",0.609809147985254,0.55644981167534,0.912498301335414,0.585879754449218,-0.0239293935360358
2079240,2020,"Direta",0.449020750229482,0.31268254754293,0.696365473941075,0.427401110448824,-0.0216196397806583
2079356,2020,"Filantrópico",0.477973933931162,0.471416278308893,0.986280307027761,0.448375328137141,-0.0295986057940207
2079364,2020,"Filantrópico",0.513059737058237,0.472017240127213,0.920004447890704,0.463560769130256,-0.0494989679279808
2079410,2020,"Direta",0.335340790261293,0.295136766384242,0.880109950699036,0.321669942737445,-0.0136708475238482
2079593,2020,"Filantrópico",0.743020979111078,0.670772457271561,0.902763819769999,0.700781027657054,-0.0422399514540241
2079615,2020,"Público Municipal",0.593459916204669,0.498000287834647,0.839147302516215,0.520911305956822,-0.072548610247847
2079704,2020,"Filantrópico",1,1,1,0.908709467468874,-0.0912905325311264
2079720,2020,"Direta",0.549023217064916,0.44851936439788,0.816940614634968,0.515707091492575,-0.0333161255723411
2079798,2020,"Direta",0.723701350598216,0.46203673027149,0.638435633551834,0.626513430094473,-0.0971879205037426
2079828,2020,"OSS",0.825399284865764,0.730287652296587,0.884768942361459,0.761518767424767,-0.0638805174409964
2079836,2020,"Filantrópico",0.611696463244282,0.562588389800108,0.919718232170713,0.577274680336737,-0.0344217829075444
2079860,2020,"Filantrópico",0.664831501328951,0.652253672458883,0.9810811779452,0.628784052096929,-0.0360474492320224
2079895,2020,"Filantrópico",0.491077984321057,0.423484256374704,0.862356427890357,0.467014630624328,-0.024063353696729
2079925,2020,"Filantrópico",0.627727654652312,0.59960294248088,0.955195996284392,0.591574361724951,-0.0361532929273608
2080028,2020,"Público Municipal",0.812839094329287,0.588185927876012,0.72361914181964,0.76199849478337,-0.0508405995459166
2080044,2020,"Filantrópico",0.379983609939898,0.322172125431029,0.847857952299539,0.358175953580824,-0.0218076563590741
2080052,2020,"Filantrópico",0.889213618589277,0.764190891367643,0.859400795705332,0.854029571565244,-0.0351840470240329
2080079,2020,"Direta",0.761113168508769,0.491042471023027,0.645163546421243,0.717917485708485,-0.0431956828002836
2080087,2020,"Filantrópico",0.850192251189261,0.766017155898422,0.900992869350321,0.791570443233954,-0.0586218079553079
2080095,2020,"Filantrópico",1,0.797815848918133,0.797815848918133,0.758976517973037,-0.241023482026963
2080125,2020,"Filantrópico",1,0.941915855903549,0.941915855903549,0.812802649492936,-0.187197350507064
2080222,2020,"Filantrópico",0.434182961790939,0.432812717245826,0.996844084946445,0.397036703291249,-0.0371462584996902
2080273,2020,"OSS",0.630377026172102,0.57534474937852,0.912699425092061,0.554329694965697,-0.0760473312064045
2080281,2020,"Filantrópico",0.883017119398865,0.83442255514793,0.944967585357782,0.738970982237538,-0.144046137161327
2080338,2020,"OSS",0.800384263531202,0.634242189605654,0.792422113357716,0.726655961661864,-0.073728301869338
2080346,2020,"Público Municipal",0.552094372209546,0.347875291261451,0.630101136277144,0.514551712009413,-0.0375426602001326
2080354,2020,"Filantrópico",0.38201764616029,0.348512039875329,0.912293040330127,0.333919963571594,-0.0480976825886954
2080400,2020,"Filantrópico",0.685079013710046,0.651585289162989,0.951109691179019,0.643580882220978,-0.0414981314890683
2080478,2020,"Filantrópico",0.883635921875955,0.869722833567123,0.984254727581362,0.769587015857846,-0.114048906018109
2080532,2020,"Filantrópico",0.530503126418933,0.494608983295805,0.932339431502648,0.489375898337638,-0.0411272280812956
2080575,2020,"Filantrópico",0.540310256855574,0.394188856268758,0.729560194845839,0.489268617577358,-0.0510416392782154
2080583,2020,"Público Municipal",0.532088944919819,0.530395216763678,0.996816832651172,0.478737723695069,-0.0533512212247498
2080664,2020,"Filantrópico",0.685853385313647,0.576380446017246,0.840384342134087,0.656168775128116,-0.0296846101855315
2080680,2020,"OSS",0.768373587627855,0.628514520630366,0.81798038187483,0.715739935706572,-0.0526336519212828
2080923,2020,"Filantrópico",0.637738677149397,0.536839979610901,0.841786767599702,0.605691940037939,-0.032046737111458
2080931,2020,"Filantrópico",0.657144969855105,0.528712328225786,0.80455965194767,0.602762091406431,-0.054382878448674
2080958,2020,"Filantrópico",1,0.732559964271251,0.732559964271251,0.757724149560214,-0.242275850439786
2081059,2020,"Público Municipal",0.70245793900296,0.597042757034717,0.849933816510259,0.679997171045411,-0.0224607679575495
2081083,2020,"OSS",0.489708848201327,0.425369371570224,0.868616879463342,0.468688688289116,-0.0210201599122108
2081091,2020,"Público Municipal",0.568336849499303,0.510631766998495,0.898466758663203,0.545652780202669,-0.0226840692966331
2081105,2020,"Filantrópico",0.817996579958858,0.723138274169948,0.88403581614769,0.718241629571361,-0.0997549503874963
2081164,2020,"Filantrópico",0.295270902518175,0.288406130673061,0.976750936897035,0.279177917436214,-0.0160929850819618
2081253,2020,"Filantrópico",0.532129373290804,0.469538540472013,0.882376662592941,0.5039854944117,-0.0281438788791036
2081261,2020,"Filantrópico",0.822384272790037,0.720510537766096,0.876123926010499,0.726352570196276,-0.0960317025937603
2081350,2020,"Filantrópico",0.670260722076746,0.669158918582712,0.998356156853977,0.616702592991802,-0.053558129084944
2081377,2020,"Filantrópico",0.642152722743809,0.576040620173038,0.897046138357423,0.60758681230722,-0.0345659104365884
2081458,2020,"Filantrópico",0.6814376587373,0.58940235773978,0.864939514543325,0.63903453842331,-0.0424031203139905
2081490,2020,"Público Municipal",0.721243255583706,0.71543309378535,0.991944241067941,0.647860308556142,-0.0733829470275639
2081512,2020,"Filantrópico",0.687797610118002,0.65962249265598,0.959035743876475,0.640753335528861,-0.0470442745891408
2081555,2020,"Filantrópico",0.856549956199432,0.813950206679895,0.950265890259857,0.793957100795382,-0.0625928554040506
2081695,2020,"OSS",0.675570785209235,0.528854067559924,0.782825544174664,0.602974316883052,-0.0725964683261835
2081814,2020,"Filantrópico",0.641128959026016,0.631511850700186,0.984999728696643,0.600985336130219,-0.0401436228957963
2081873,2020,"Filantrópico",0.500649292450308,0.436172192937576,0.871213041773885,0.469906105492604,-0.0307431869577045
2081970,2020,"Público Municipal",0.823736125171598,0.708399699970872,0.85998377189455,0.779896002748312,-0.0438401224232862
2082098,2020,"Filantrópico",0.704661817527342,0.682177050630888,0.968091407342953,0.639852627752513,-0.0648091897748291
2082128,2020,"Filantrópico",0.661742168774528,0.539582199508642,0.81539642623635,0.596657482216253,-0.0650846865582747
2082179,2020,"Filantrópico",0.0873690693397622,0.0873404702524098,0.999672663477264,0.0771022609984015,-0.0102668083413607
2082187,2020,"Filantrópico",1,0.577361649703439,0.577361649703439,0.815664747989357,-0.184335252010643
2082225,2020,"Direta",0.857462040256274,0.531965967338711,0.620395938670032,0.818496686043164,-0.0389653542131096
2082322,2020,"Filantrópico",0.524015146487002,0.504862167554455,0.963449569996309,0.481667236436477,-0.0423479100505254
2082349,2020,"Público Municipal",0.757012918349804,0.652861818533644,0.862418332248284,0.709360022131714,-0.0476528962180899
2082381,2020,"Público Municipal",0.717222705906426,0.715273856764476,0.997282783818888,0.659041974312234,-0.0581807315941921
2082519,2020,"Filantrópico",0.467041452667963,0.41044384887019,0.878816744264431,0.442796594900302,-0.0242448577676607
2082527,2020,"Filantrópico",0.63227691863375,0.631576852821181,0.998892786068988,0.556416916355085,-0.0758600022786652
2082586,2020,"Filantrópico",0.698801839675847,0.696158625252418,0.996217505058867,0.646128576649672,-0.0526732630261745
2082594,2020,"Público Municipal",0.423953973237296,0.368574749598214,0.869374443607149,0.405435735503341,-0.0185182377339553
2082632,2020,"Filantrópico",0.65471331633515,0.597800191184996,0.913071685377147,0.616811568020927,-0.0379017483142228
2082640,2020,"Filantrópico",0.7394092139796,0.66013500049659,0.892787090038619,0.707698415030024,-0.031710798949577
2082659,2020,"Filantrópico",1,1,1,0.863714496005098,-0.136285503994902
2082667,2020,"Filantrópico",0.995021287364681,0.959461166624523,0.964261949777638,0.934412165047107,-0.0606091223175741
2082691,2020,"Filantrópico",0.54999987602043,0.483259970175267,0.878654689291814,0.517390826546116,-0.0326090494743136
2082721,2020,"Filantrópico",0.623090691796046,0.555134409958102,0.890936772555433,0.597807285892594,-0.0252834059034522
2082748,2020,"Filantrópico",0.668993047204174,0.643114364884153,0.961316963714091,0.621098096112835,-0.0478949510913382
2082810,2020,"Filantrópico",0.462910059220784,0.364228913330813,0.786824364853768,0.420962779516972,-0.0419472797038122
2082829,2020,"Público Municipal",0.802479048944269,0.558740666130996,0.696268228891543,0.754882560261795,-0.0475964886824745
2082845,2020,"Filantrópico",0.449783579299463,0.438183995297102,0.974210743708279,0.419634912892033,-0.0301486664074307
2082853,2020,"Filantrópico",0.492787924875095,0.401680158100442,0.815117696323939,0.46255600668072,-0.0302319181943755
2082861,2020,"Público Municipal",0.735006862261237,0.734401819804884,0.999176820670094,0.677068174227284,-0.0579386880339531
2082888,2020,"Filantrópico",0.630325621911545,0.558061807658537,0.88535478847606,0.603007872856245,-0.0273177490553002
2082926,2020,"Filantrópico",0.701485135972105,0.628058481668755,0.895326856496258,0.668637045673617,-0.0328480902984879
2083019,2020,"OSS",0.626542238524568,0.568182292235962,0.906853931466718,0.599887282472654,-0.0266549560519139
2083027,2020,"Filantrópico",0.884041659121705,0.813297816200431,0.919976799519202,0.808365746546093,-0.0756759125756111
2083051,2020,"Filantrópico",0.372763925392212,0.31792587721907,0.852887995759132,0.354918456565549,-0.0178454688266629
2083086,2020,"Filantrópico",0.949707792002302,0.905781770261957,0.95374785580338,0.790394415817081,-0.159313376185221
2083094,2020,"Direta",0.470917585118382,0.420761536390313,0.893492937377863,0.453027076428835,-0.0178905086895464
2083116,2020,"Filantrópico",0.57430948104133,0.547927058908101,0.954062360096523,0.509623204248205,-0.064686276793125
2083140,2020,"Filantrópico",0.411603453334504,0.365767085251059,0.888639495825137,0.388094932548199,-0.0235085207863056
2083175,2020,"Filantrópico",0.599810644692905,0.58752769665842,0.979521957232397,0.556630458305014,-0.043180186387891
2083604,2020,"Filantrópico",0.674174084914728,0.56120950261013,0.832440040588498,0.642808425763299,-0.0313656591514284
2083876,2020,"Filantrópico",0.635409957227595,0.582297425847806,0.916412182755951,0.59783050464509,-0.0375794525825052
2083981,2020,"OSS",0.818100957381479,0.711268640451709,0.869414262425861,0.767159880906618,-0.0509410764748611
2084058,2020,"Filantrópico",0.470307887313593,0.389059726270355,0.827244740658447,0.449621530445083,-0.0206863568685104
2084163,2020,"OSS",0.822860777774556,0.619086129748434,0.752358292520352,0.773142607862719,-0.0497181699118363
2084171,2020,"Filantrópico",0.65209337976822,0.645208887542553,0.989442474898129,0.596148433583433,-0.0559449461847874
2084228,2020,"Filantrópico",0.635568819314073,0.538104014230458,0.846649486063834,0.598058372909486,-0.037510446404587
2084414,2020,"Filantrópico",0.644486286707234,0.566906667001694,0.879625647115155,0.604139315396965,-0.0403469713102691
2084422,2020,"Filantrópico",0.498443769104247,0.482899721171909,0.968814841521097,0.463529425770512,-0.0349143433337347
2084473,2020,"Público Municipal",0.616383596769503,0.59507091073549,0.965423015560905,0.565951472163874,-0.0504321246056284
2085194,2020,"Filantrópico",0.757735199654858,0.677497169142341,0.894108086110998,0.702420462153545,-0.0553147375013137
2087057,2020,"Filantrópico",0.685124864190938,0.604688544518221,0.882596116595909,0.644589845517419,-0.0405350186735194
2087103,2020,"Filantrópico",0.294375000745579,0.257800915355019,0.875756822767128,0.281415950600936,-0.0129590501446428
2087111,2020,"Filantrópico",0.595974453751677,0.548469042210697,0.920289517038973,0.56468223234538,-0.0312922214062971
2087219,2020,"Público Municipal",0.706808628047308,0.690293127672536,0.976633702929746,0.659234617581616,-0.047574010465692
2087618,2020,"Público Municipal",0.568434404951965,0.504872841402285,0.888181357433756,0.543551428486544,-0.024882976465421
2087715,2020,"Público Municipal",1,0.973821748418136,0.973821748418136,0.907718993541428,-0.0922810064585721
2087804,2020,"OSS",0.946493341770918,0.751883987690203,0.794389093412327,0.908441955727904,-0.0380513860430142
2088193,2020,"Filantrópico",0.535867229912264,0.522857599136808,0.97572228707177,0.500569011410914,-0.0352982185013498
2088487,2020,"Filantrópico",0.3690996228626,0.32469959867425,0.879707207923976,0.349374659046621,-0.0197249638159789
2088495,2020,"Filantrópico",0.695321064114143,0.447036286617409,0.64292067318131,0.59568435340675,-0.0996367107073927
2088525,2020,"Filantrópico",0.543081050565045,0.540479748245641,0.995210102954802,0.503524612936323,-0.0395564376287217
2088576,2020,"OSS",0.762765292626683,0.748082941630425,0.98075115485958,0.673279807170826,-0.0894854854558561
2089327,2020,"Filantrópico",0.61114675014406,0.578828237691463,0.947118245421449,0.556562436893676,-0.054584313250384
2089335,2020,"Filantrópico",0.437898395646199,0.35067822506993,0.800820986230013,0.4199176774441,-0.0179807182020995
2089785,2020,"Filantrópico",1,1,1,0.773997293583304,-0.226002706416696
2090236,2020,"Filantrópico",1,1,1,0.784528886981753,-0.215471113018247
2090961,2020,"Filantrópico",0.480033148354591,0.408124890751585,0.850201474940875,0.444103700671714,-0.0359294476828777
2091267,2020,"Filantrópico",0.689650425742269,0.678651754849447,0.984051817439271,0.633631462443181,-0.0560189632990883
2091313,2020,"Direta",0.449884226820231,0.325210351034725,0.722875645881836,0.422143056017764,-0.0277411708024668
2091399,2020,"Filantrópico",0.909862652635276,0.90698586002921,0.996838212231556,0.788880635082932,-0.120982017552344
2091585,2020,"OSS",0.924660482225119,0.841917207440337,0.910514965897896,0.868217473410427,-0.0564430088146924
2091755,2020,"Direta",0.522266737341646,0.41186651617665,0.788613340135471,0.489919505493929,-0.0323472318477169
2092298,2020,"Público Municipal",0.680405948222682,0.654829895322893,0.962410597722436,0.62035111088606,-0.0600548373366221
2092611,2020,"Filantrópico",0.518496063282634,0.460842299956518,0.888805783864383,0.487172713160501,-0.0313233501221321
2093324,2020,"Filantrópico",0.536265449777138,0.455701844942169,0.849769167735028,0.51421575644952,-0.0220496933276177
2093332,2020,"Filantrópico",0.474368766572203,0.427045898874194,0.900240338249996,0.456543933096511,-0.0178248334756919
2096412,2020,"Filantrópico",0.687891868427068,0.611669826982783,0.889194734023279,0.651879664165775,-0.0360122042612929
2096463,2020,"Filantrópico",0.606871086295363,0.497404868060977,0.819621958095547,0.57153404550255,-0.0353370407928132
2096498,2020,"Público Municipal",1,1,1,0.809534119332516,-0.190465880667484
2097877,2020,"Filantrópico",0.469250165193825,0.455761624594918,0.97125511805982,0.441054225769349,-0.0281959394244759
2688433,2020,"Filantrópico",0.61904852527844,0.466389857285526,0.75339789732275,0.583675195433942,-0.0353733298444973
2688573,2020,"Direta",0.683119953940946,0.525856299666889,0.769786179767116,0.653186957201364,-0.0299329967395826
2688689,2020,"Filantrópico",0.87501540872715,0.45459343049567,0.519526200295089,0.763284431758792,-0.111730976968358
2698374,2020,"Filantrópico",1,0.855346790465749,0.855346790465749,0.84562444496713,-0.15437555503287
2698471,2020,"Público Municipal",0.408088350865974,0.403941798694647,0.98983908224156,0.377931409305609,-0.030156941560365
2699915,2020,"Filantrópico",0.784735022664256,0.711585584230052,0.90678453704557,0.742632604138937,-0.0421024185253189
2702193,2020,"Filantrópico",0.671478038950416,0.58670090968629,0.873745492262649,0.645082707396089,-0.0263953315543274
2704900,2020,"Filantrópico",0.590387683541585,0.536450720933172,0.908641450165662,0.549041557283453,-0.0413461262581314
2705222,2020,"Filantrópico",0.617511579091974,0.505953540703153,0.819342596696143,0.584339142319245,-0.0331724367727282
2705982,2020,"Filantrópico",0.842659279330043,0.650836232897774,0.772359895467148,0.784923666841737,-0.0577356124883056
2708566,2020,"Privado",0.261256104635227,0.227351915809776,0.870226233094958,0.232151534381277,-0.0291045702539507
2708779,2020,"Filantrópico",0.824856254090449,0.680669865928239,0.825198163380356,0.777615397592662,-0.0472408564977872
2716097,2020,"Público Municipal",0.582790704184726,0.417643779530872,0.716627387039605,0.553911230860904,-0.0288794733238223
2745798,2020,"Filantrópico",0.778296586583272,0.717125704032245,0.921404149002416,0.728701895851809,-0.0495946907314628
2748029,2020,"Filantrópico",0.564944488062924,0.544739565945255,0.964235561998406,0.490495712397788,-0.0744487756651365
2748223,2020,"Filantrópico",0.943619678069196,0.642212721657399,0.680584282612116,0.833606340332825,-0.11001333773637
2748568,2020,"Filantrópico",0.628518763596159,0.622481228616846,0.990394025876381,0.580197964804634,-0.0483207987915252
2749319,2020,"Público Municipal",0.568123566941929,0.509653156052356,0.897081525407747,0.527407417905441,-0.0407161490364877
2750511,2020,"Direta",0.844879879307904,0.820017259102369,0.970572597579312,0.75781403766593,-0.0870658416419744
2750546,2020,"OSS",0.739597848323553,0.692466234176295,0.936273997748789,0.699196561259847,-0.0404012870637055
2750988,2020,"Filantrópico",0.383586119056867,0.321046339819092,0.836960264903374,0.345473923588503,-0.0381121954683635
2751003,2020,"Filantrópico",0.865408335383552,0.77090215574621,0.890795852347024,0.789341423172601,-0.0760669122109509
2751038,2020,"Filantrópico",0.778789001906615,0.76452451749706,0.981683762386689,0.719037234434237,-0.0597517674723783
2751046,2020,"Filantrópico",0.93975316393307,0.893278002216615,0.95054535222638,0.871378157023552,-0.0683750069095179
2751623,2020,"Filantrópico",0.471832964978742,0.428609323195498,0.908392068822086,0.449806407668889,-0.022026557309853
2751704,2020,"Filantrópico",0.450096928551143,0.387492754697145,0.860909573287869,0.433501414164578,-0.0165955143865651
2754843,2020,"Filantrópico",0.66409659517763,0.602057138377312,0.906580673277321,0.615885063550765,-0.0482115316268651
2755092,2020,"Filantrópico",0.608327085867809,0.432571321066742,0.711083446908594,0.575124333360994,-0.033202752506815
2755130,2020,"OSS",1,0.855638664007407,0.855638664007407,0.835240284896377,-0.164759715103623
2758245,2020,"Filantrópico",0.62410266455984,0.568046553962865,0.910181266993132,0.597073490405841,-0.0270291741539993
2765934,2020,"Filantrópico",0.657999600224926,0.552443908380426,0.839580917969528,0.633393524138152,-0.0246060760867741
2765942,2020,"Filantrópico",0.671367462749054,0.629772514373548,0.938044438130517,0.62682777832085,-0.0445396844282041
2772310,2020,"Filantrópico",0.556936103594182,0.465616729742011,0.836032583876603,0.517795291165541,-0.0391408124286402
2774720,2020,"Filantrópico",0.789999136789752,0.739635025434168,0.936247890649295,0.729453022147158,-0.0605461146425932
2784602,2020,"Filantrópico",0.722685226578074,0.622533728508094,0.86141753783428,0.69054660220271,-0.0321386243753643
2785188,2020,"Público Municipal",1,1,1,0.792914973503782,-0.207085026496218
2785382,2020,"Filantrópico",0.4084883525484,0.360135666078462,0.881630195406345,0.388352154396373,-0.0201361981520275
2786435,2020,"Filantrópico",1,0.875317009099484,0.875317009099484,0.91623720689244,-0.0837627931075596
2786680,2020,"Público Municipal",1,0.777834563008781,0.777834563008781,0.925890984254536,-0.0741090157454638
2790556,2020,"OSS",0.736597467814514,0.689575691389667,0.936163537780872,0.677079881749266,-0.0595175860652474
2790564,2020,"Direta",0.623460618338115,0.60831245642675,0.97570309741176,0.528199848020195,-0.095260770317919
2790580,2020,"OSS",0.960211834188072,0.947768270585413,0.987040814162449,0.903413055715232,-0.0567987784728399
2790602,2020,"OSS",0.676299863787831,0.570454306101745,0.843493155398162,0.612765280136643,-0.0635345836511881
2790610,2020,"Direta",0.729968426034438,0.647228143906266,0.886652245251675,0.604557036986012,-0.125411389048426
2790637,2020,"Filantrópico",0.817839303931455,0.771395260371922,0.943211284495291,0.764317022126983,-0.0535222818044717
2790734,2020,"Direta",0.590789436279177,0.485982733817755,0.822598888833389,0.487518140113907,-0.10327129616527
2791676,2020,"Filantrópico",0.796296967646631,0.725625586292458,0.911249968007495,0.742994321627926,-0.0533026460187049
2791692,2020,"Filantrópico",0.64528981262155,0.641618538696405,0.994310658787204,0.601047041042734,-0.0442427715788162
2791722,2020,"Filantrópico",0.585281292840561,0.46025732803986,0.786386535277903,0.544805869576071,-0.0404754232644898
2791749,2020,"Filantrópico",0.945175277494574,0.559323036519671,0.591766468968907,0.782780434322287,-0.162394843172287
2792141,2020,"OSS",1,1,1,0.880801390550472,-0.119198609449528
2792168,2020,"OSS",0.877541292360321,0.703136410975491,0.801257350619098,0.8277598671462,-0.0497814252141217
2792176,2020,"OSS",0.976884064818463,0.873611578362024,0.894283784355075,0.912448022114757,-0.0644360427037061
2798298,2020,"Filantrópico",0.72128630799809,0.587003814329344,0.813829138055535,0.672495922283337,-0.0487903857147525
3012212,2020,"Público Municipal",0.838025334383788,0.76279593838562,0.910230164994372,0.796523408535728,-0.0415019258480606
3021378,2020,"Público Municipal",0.726531792009362,0.701706956185818,0.965831039884867,0.672093147713162,-0.0544386442962006
