"cnes","ano","categoria","te_bcc_leitos"
7473702,2016,"Público Municipal",0.515235189204289
7573162,2016,"OSS",1
7580770,2016,"Direta",0.687054425317336
7711980,2016,"Público Municipal",0.317957327990712
8028,2017,"Público Municipal",0.495737083292672
8036,2017,"Público Municipal",0.525245171694256
8052,2017,"Direta",0.216331560591136
8923,2017,"Público Municipal",0.488584804606363
9601,2017,"Filantrópico",0.675796897994245
9628,2017,"Público Municipal",0.824614734162521
2022621,2017,"Filantrópico",0.430720495264127
2022648,2017,"Filantrópico",0.0904336970299174
2023016,2017,"Filantrópico",0.319873913006735
2023474,2017,"Público Municipal",0.435573281618764
2023709,2017,"Filantrópico",0.375190518759792
2024691,2017,"Filantrópico",0.282187984840181
2024756,2017,"Filantrópico",0.481206193098985
2025361,2017,"Público Municipal",0.64107743065376
2025477,2017,"Filantrópico",0.291451332089132
2025507,2017,"Filantrópico",0.440416568688596
2025752,2017,"Filantrópico",0.335637146149097
2026805,2017,"Filantrópico",0.176569309438033
2027186,2017,"Filantrópico",0.552476448814227
2027356,2017,"Público Municipal",0.608979882345963
2028204,2017,"Filantrópico",0.239609806431888
2028239,2017,"Filantrópico",0.425472103713993
2028840,2017,"Direta",0.179296651948561
2040069,2017,"Filantrópico",0.751379723144346
2058308,2017,"Público Municipal",0.274230817993317
2058790,2017,"Público Municipal",0.338458052768251
2065665,2017,"Direta",0.542490717418003
2066092,2017,"OSS",0.908206163922983
2066572,2017,"Direta",0.321148495392246
2069776,2017,"Público Municipal",0.514075649438913
2071371,2017,"Direta",0.359229276976341
2071568,2017,"Filantrópico",0.84207121787488
2075717,2017,"Público Municipal",0.435868346801932
2075962,2017,"Filantrópico",0.557171827922237
2076896,2017,"Filantrópico",0.658726719218684
2076926,2017,"Direta",0.648660157061058
2076985,2017,"Filantrópico",0.0783430353852365
2077388,2017,"Filantrópico",0.645228290675114
2077396,2017,"Filantrópico",0.881325246182306
2077426,2017,"OSS",0.880234046616013
2077434,2017,"OSS",0.576640614455248
2077450,2017,"Público Municipal",0.554289022935859
2077477,2017,"Filantrópico",0.75383786716526
2077485,2017,"Filantrópico",0.459537422236909
2077493,2017,"Direta",0.38007584247624
2077507,2017,"Privado",0.0602463821503836
2077523,2017,"Direta",0.551693906508555
2077531,2017,"Filantrópico",0.277810959729666
2077574,2017,"OSS",0.767518169295129
2077582,2017,"Filantrópico",0.289292448201883
2077590,2017,"Filantrópico",0.225543240618305
2077620,2017,"OSS",0.718771053719513
2077639,2017,"Público Municipal",0.531446665760955
2077647,2017,"Filantrópico",0.279108253693582
2077655,2017,"Filantrópico",0.0921151942822435
2077671,2017,"OSS",0.800175787448342
2077701,2017,"Direta",0.494097003093879
2078015,2017,"Filantrópico",1
2078074,2017,"Filantrópico",0.290715058840462
2078104,2017,"OSS",0.792619500623859
2078139,2017,"Filantrópico",0.309043865455202
2078155,2017,"Filantrópico",0.324789456670229
2078252,2017,"Filantrópico",0.386099853322226
2078287,2017,"Direta",0.435408174306445
2078295,2017,"Filantrópico",0.326651113441902
2078325,2017,"Público Municipal",0.824837927991673
2078414,2017,"Filantrópico",0.280792143540704
2078465,2017,"Filantrópico",0.0544232310882407
2078473,2017,"Público Municipal",0.0126343414735275
2078503,2017,"Filantrópico",0.312826866183913
2078511,2017,"Filantrópico",0.157613138862685
2078562,2017,"OSS",0.711794258280012
2078775,2017,"Filantrópico",0.527861517424006
2078848,2017,"Filantrópico",0.37021541487267
2079097,2017,"Filantrópico",0.426498140432315
2079135,2017,"Filantrópico",0.324541386122647
2079186,2017,"Público Municipal",0.732860204771574
2079194,2017,"Direta",0.0442047674708985
2079208,2017,"Filantrópico",0.0767007258233467
2079232,2017,"Filantrópico",0.330924816675173
2079240,2017,"Direta",0.496004499763093
2079321,2017,"Filantrópico",0.275891815532031
2079356,2017,"Filantrópico",0.166989060546143
2079364,2017,"Filantrópico",0.126103780136918
2079410,2017,"Direta",0.362851821020013
2079593,2017,"Filantrópico",0.553345737307547
2079615,2017,"Público Municipal",0.410623079668927
2079704,2017,"Filantrópico",0.285797867153634
2079720,2017,"OSS",0.421531477633498
2079798,2017,"Direta",0.890437961601199
2079828,2017,"OSS",0.7848780912363
2079836,2017,"Filantrópico",0.311154550050916
2079860,2017,"Filantrópico",0.397682438266584
2079895,2017,"Filantrópico",0.315534552315549
2079925,2017,"Filantrópico",0.547527466643822
2080028,2017,"Público Municipal",0.496113534275112
2080044,2017,"Filantrópico",0.212464333413077
2080052,2017,"Filantrópico",0.75006741837907
2080079,2017,"Direta",0.426728772893239
2080087,2017,"Filantrópico",0.370801435810494
2080095,2017,"Filantrópico",0.300062347378812
2080125,2017,"Filantrópico",0.838733238403813
2080192,2017,"Direta",0.0493834217236358
2080222,2017,"Filantrópico",0.232161003843945
2080273,2017,"OSS",0.586328645873047
2080281,2017,"Filantrópico",0.146116445049942
2080338,2017,"OSS",0.68982516246611
2080346,2017,"Público Municipal",0.40370408066571
2080354,2017,"Filantrópico",0.151243684464379
2080400,2017,"Filantrópico",0.57482291416731
2080427,2017,"Público Municipal",0.538231739780784
2080478,2017,"Filantrópico",0.0795238784726301
2080532,2017,"Filantrópico",0.322793125364895
2080575,2017,"Filantrópico",0.746651831658487
2080583,2017,"Público Municipal",0.478152623017379
2080664,2017,"Filantrópico",0.267291223937413
2080680,2017,"OSS",0.788207032001926
2080923,2017,"Filantrópico",0.314574776325609
2080931,2017,"Filantrópico",0.519127113891482
2080958,2017,"Filantrópico",0.231349760235485
2081059,2017,"Público Municipal",0.503654068328107
2081083,2017,"OSS",0.381751065708297
2081091,2017,"Público Municipal",0.388904495344328
2081105,2017,"Filantrópico",0.207244063061265
2081164,2017,"Filantrópico",0.366480848963689
2081253,2017,"Filantrópico",0.366043520091796
2081261,2017,"Filantrópico",0.36722587347094
2081350,2017,"Filantrópico",0.326039741281236
2081377,2017,"Filantrópico",0.504836009551827
2081458,2017,"Filantrópico",0.54959308597559
2081466,2017,"Filantrópico",0.11358650316303
2081482,2017,"Filantrópico",0.352663019255208
2081490,2017,"Público Municipal",0.597448481715088
2081512,2017,"Filantrópico",0.427430132429643
2081555,2017,"Filantrópico",0.320057292535293
2081695,2017,"Direta",0.500485261378489
2081725,2017,"Direta",0.140672865572947
2081814,2017,"Filantrópico",0.205725388816616
2081873,2017,"Filantrópico",0.258736845426863
2081970,2017,"Público Municipal",0.61982146278292
2082098,2017,"Filantrópico",0.429417685734478
2082128,2017,"Filantrópico",0.607891992017211
2082179,2017,"Filantrópico",0.0182989466798183
2082187,2017,"Filantrópico",1
2082225,2017,"Direta",0.502012320810306
2082276,2017,"Filantrópico",0.210021979170978
2082322,2017,"Filantrópico",0.382112670165154
2082349,2017,"Público Municipal",0.59956066867026
2082381,2017,"Público Municipal",0.514848369338782
2082454,2017,"Filantrópico",0.122986841747233
2082470,2017,"Filantrópico",0.0891300105382304
2082519,2017,"Filantrópico",0.290663014062037
2082527,2017,"Filantrópico",0.462003688184407
2082586,2017,"Filantrópico",0.302976396717682
2082594,2017,"Público Municipal",0.317232380202632
2082632,2017,"Filantrópico",0.22726987334818
2082640,2017,"Filantrópico",0.354371098561712
2082659,2017,"Filantrópico",0.220940152058431
2082667,2017,"Filantrópico",0.338655594534384
2082675,2017,"Filantrópico",0.118392476896402
2082691,2017,"Filantrópico",0.216027632088668
2082721,2017,"Filantrópico",0.543658171016453
2082748,2017,"Filantrópico",0.334174765292995
2082810,2017,"Filantrópico",0.248465048999645
2082829,2017,"Público Municipal",0.555403183782635
2082845,2017,"Filantrópico",0.311937252901416
2082853,2017,"Filantrópico",0.284166012032721
2082861,2017,"Público Municipal",0.638501778257722
2082888,2017,"Filantrópico",0.380592642646885
2082926,2017,"Filantrópico",0.477121625152364
2083019,2017,"OSS",0.674628210905813
2083027,2017,"Filantrópico",0.254410347268604
2083051,2017,"Filantrópico",0.163974317348811
2083086,2017,"Filantrópico",0.910524561876024
2083094,2017,"Direta",0.28888357901702
2083116,2017,"Filantrópico",0.280108914751336
2083140,2017,"Filantrópico",0.227694667291591
2083175,2017,"Filantrópico",0.287327475533621
2083604,2017,"Filantrópico",0.453318322351266
2083876,2017,"Filantrópico",0.320321726393061
2083981,2017,"OSS",0.865674227933639
2084058,2017,"Filantrópico",0.235745280424847
2084163,2017,"OSS",0.607091151652277
2084171,2017,"Filantrópico",0.491292070139101
2084228,2017,"Filantrópico",0.30703207959243
2084236,2017,"Direta",0.094135703277449
2084414,2017,"Filantrópico",0.582975663660314
2084422,2017,"Filantrópico",0.368271311577902
2084473,2017,"Público Municipal",0.357388939768054
2085194,2017,"Filantrópico",0.311313868068707
2087057,2017,"Filantrópico",0.483096403333513
2087103,2017,"Filantrópico",0.377140030453165
2087111,2017,"Filantrópico",0.387269247398678
2087219,2017,"Público Municipal",0.381092820727427
2087618,2017,"Público Municipal",0.333360903854789
2087715,2017,"Público Municipal",0.535316810434973
2087804,2017,"OSS",0.583376327237753
2088193,2017,"Filantrópico",0.381936997530015
2088487,2017,"Filantrópico",0.195579787751923
2088495,2017,"Filantrópico",0.715178120564088
2088517,2017,"Direta",0.346771767254347
2088525,2017,"Filantrópico",0.107751521378329
2088576,2017,"OSS",0.549289820665585
2089327,2017,"Filantrópico",0.490863278401666
2089335,2017,"Filantrópico",0.389889928308377
2089572,2017,"Filantrópico",0.129522042175104
2089696,2017,"Filantrópico",0.495439877947899
2089785,2017,"Filantrópico",1
2090236,2017,"Filantrópico",1
2090961,2017,"Filantrópico",0.365045791225491
2091267,2017,"Filantrópico",0.220226754592897
2091313,2017,"Direta",0.515996614030871
2091399,2017,"Filantrópico",1
2091585,2017,"OSS",0.774024956399523
2091755,2017,"Direta",0.477533646500504
2092298,2017,"Público Municipal",0.337779293794913
2092611,2017,"Filantrópico",0.327108644110023
2093324,2017,"Filantrópico",0.391516985326469
2093332,2017,"Filantrópico",0.29077220497018
2096412,2017,"Filantrópico",0.532749050185713
2096463,2017,"Filantrópico",0.463557078660669
2096498,2017,"Público Municipal",0.740533802606896
2097613,2017,"Filantrópico",0.00479224455090179
2097877,2017,"Filantrópico",0.275738612431554
2688433,2017,"Filantrópico",0.359311907802053
2688522,2017,"Filantrópico",0.146210076654084
2688573,2017,"Direta",0.55634820669615
2688689,2017,"Filantrópico",0.556040272643205
2698374,2017,"Filantrópico",0.267290600304114
2698471,2017,"Público Municipal",1
2699915,2017,"Filantrópico",0.349064512441413
2702193,2017,"Filantrópico",0.452492199227903
2704900,2017,"Filantrópico",0.506357336253076
2705222,2017,"Filantrópico",0.397761039961215
2705982,2017,"Filantrópico",0.867296642885987
2708566,2017,"Privado",0.0137468382272077
2708779,2017,"Filantrópico",0.637680161360578
2716097,2017,"Público Municipal",0.445293816719038
2745798,2017,"Filantrópico",0.267725358096748
2748029,2017,"Filantrópico",0.224013244254193
2748223,2017,"Filantrópico",0.809542337315033
2748568,2017,"Filantrópico",0.443892554683847
2749319,2017,"Público Municipal",0.498759788614431
2750511,2017,"Direta",1
2750546,2017,"OSS",0.554167552051632
2750988,2017,"Filantrópico",0.23459184387636
2751003,2017,"Filantrópico",0.32166491765361
2751038,2017,"Filantrópico",0.368487218155159
2751046,2017,"Filantrópico",0.310611486680583
2751623,2017,"Filantrópico",0.355443789083737
2751704,2017,"Filantrópico",0.301300332428804
2754843,2017,"Filantrópico",0.50705537626735
2755092,2017,"Filantrópico",0.443933172567206
2755130,2017,"OSS",0.957602665387035
2758245,2017,"Filantrópico",0.491551952016943
2765934,2017,"Filantrópico",0.45395381840439
2765942,2017,"Filantrópico",0.519107604103893
2772310,2017,"Filantrópico",0.546069256779631
2774720,2017,"Filantrópico",0.301974708755178
2784602,2017,"Filantrópico",0.533918330644159
2785188,2017,"Público Municipal",0.661198609199239
2785382,2017,"Filantrópico",0.257578809547789
2786435,2017,"Filantrópico",0.778812743238976
2786680,2017,"Público Municipal",0.739827004483966
2790556,2017,"OSS",0.570810420926992
2790564,2017,"Direta",0.442046076092386
2790580,2017,"OSS",0.870562019470146
2790602,2017,"OSS",0.726029104609161
2790610,2017,"Direta",0.273568323717696
2790637,2017,"Filantrópico",0.152838463299941
2790734,2017,"Direta",0.0696523470991116
2790998,2017,"Filantrópico",0.0232611474762936
2791676,2017,"Filantrópico",0.370632169599939
2791692,2017,"Filantrópico",0.189121296011484
2791722,2017,"Filantrópico",0.555226013044325
2791749,2017,"Filantrópico",0.279423926013466
2792141,2017,"OSS",1
2792168,2017,"OSS",0.862996623947275
2792176,2017,"OSS",0.953214779993865
2798298,2017,"Filantrópico",0.783400502778296
2812703,2017,"Filantrópico",0.0783112296872747
3001466,2017,"OSS",0.123265513873365
3012212,2017,"Público Municipal",0.625993588719811
3021378,2017,"Público Municipal",0.49818397688005
3028399,2017,"OSS",0.443657626716206
3126838,2017,"OSS",0.607291790330141
3139050,2017,"Público Municipal",0.647813386582669
3212130,2017,"Público Municipal",0.715406306864303
3223728,2017,"Filantrópico",0.071512443497688
3753433,2017,"Filantrópico",0.104796245255856
3774554,2017,"Público Municipal",0.564129394289487
4049020,2017,"Filantrópico",0.464448408150402
5200105,2017,"Público Municipal",0.50781235924962
5366828,2017,"Filantrópico",0.660362653920092
5420938,2017,"Público Municipal",0.853781442818786
5586348,2017,"Privado",0.288546753197846
5718368,2017,"Público Municipal",1
5860490,2017,"Filantrópico",0.208768113401615
5935857,2017,"Público Municipal",0.624097573573433
6020917,2017,"Público Municipal",0.549689101401156
6053858,2017,"Público Municipal",0.60135438865968
6095666,2017,"Público Municipal",0.591043244325047
6123740,2017,"Direta",0.792049185481485
6164366,2017,"Direta",0.590320852612828
6236596,2017,"OSS",0.640291232926169
6878687,2017,"OSS",0.371511690550587
6943284,2017,"Público Municipal",0.369509944182116
6966594,2017,"Público Municipal",0.63732382705127
7320175,2017,"Filantrópico",0.181509136647776
7373465,2017,"Público Municipal",0.409821186363113
7473702,2017,"Público Municipal",0.485692947398167
7573162,2017,"OSS",0.625450653195215
7580770,2017,"Direta",0.696986532529865
7711980,2017,"Público Municipal",0.356599146098475
8028,2018,"Público Municipal",0.478334390810378
8036,2018,"Público Municipal",0.463099207445317
8052,2018,"Direta",0.194972087737057
8923,2018,"Público Municipal",0.569110181085618
9601,2018,"Filantrópico",0.697156331107748
9628,2018,"Público Municipal",0.900637047473405
2022621,2018,"Filantrópico",0.399667284453738
2022648,2018,"Filantrópico",0.0969468051621026
2023016,2018,"Filantrópico",0.368547740037443
2023474,2018,"Público Municipal",0.476055215538821
2023709,2018,"Filantrópico",0.391899024821525
2024691,2018,"Filantrópico",0.32983041230249
2024756,2018,"Filantrópico",0.517022047623639
2025361,2018,"Público Municipal",0.727520044830293
2025477,2018,"Filantrópico",0.330592105263158
2025507,2018,"Filantrópico",0.36381684849503
2025752,2018,"Filantrópico",0.322756042546956
2026805,2018,"Filantrópico",0.227764316072244
2027186,2018,"Filantrópico",0.596488636531498
2027356,2018,"Público Municipal",0.554541036910771
2028204,2018,"Filantrópico",0.249186863917742
2028239,2018,"Filantrópico",0.484460555908785
2028840,2018,"Direta",0.18054939863935
2040069,2018,"Filantrópico",0.824453112552299
2058308,2018,"Público Municipal",0.303525505387545
2058790,2018,"Público Municipal",0.37487292653294
2065665,2018,"Direta",0.563410927924779
2066092,2018,"OSS",0.881461142360917
2066572,2018,"Direta",0.316300774363224
2069776,2018,"Público Municipal",0.51596250670157
2071371,2018,"Direta",0.28296374350971
2071568,2018,"Filantrópico",0.938402692476083
2075717,2018,"Público Municipal",0.454564301015825
2075962,2018,"Filantrópico",0.461543008405226
2076896,2018,"Filantrópico",0.723992296951037
2076926,2018,"Direta",0.493152486610668
2076985,2018,"Filantrópico",0.0834341095985074
2077388,2018,"Filantrópico",0.765960634358971
2077396,2018,"Filantrópico",1
2077426,2018,"OSS",0.925359244150401
2077434,2018,"OSS",0.573251513510065
2077450,2018,"Público Municipal",0.621447028423772
2077477,2018,"Filantrópico",0.750607581126978
2077485,2018,"Filantrópico",0.531985056798128
2077493,2018,"Direta",0.401933645417042
2077507,2018,"Privado",0.104746526834103
2077523,2018,"Direta",0.484613607391708
2077531,2018,"Filantrópico",0.277857306232423
2077574,2018,"OSS",0.788814459666572
2077582,2018,"Filantrópico",0.317962678192926
2077590,2018,"Filantrópico",0.256413764105601
2077620,2018,"OSS",0.728053688433861
2077639,2018,"Público Municipal",0.559446488192546
2077647,2018,"Filantrópico",0.244947684380658
2077655,2018,"Filantrópico",0.120969128659879
2077671,2018,"OSS",0.799698263698501
2077701,2018,"Direta",0.473816323446759
2078015,2018,"Filantrópico",1
2078074,2018,"Filantrópico",0.326207643988322
2078104,2018,"OSS",0.802995399466851
2078139,2018,"Filantrópico",0.220561061649588
2078155,2018,"Filantrópico",0.310806908674206
2078252,2018,"Filantrópico",0.205030960227308
2078287,2018,"Direta",0.457279063810928
2078295,2018,"Filantrópico",0.314994242159533
2078325,2018,"Público Municipal",0.870953866007098
2078414,2018,"Filantrópico",0.298495459268965
2078465,2018,"Filantrópico",0.0498361276716896
2078473,2018,"Público Municipal",0.315822364566652
2078503,2018,"Filantrópico",0.303000858744866
2078511,2018,"Filantrópico",0.161863268940951
2078562,2018,"OSS",0.687400691474495
2078775,2018,"Filantrópico",0.553319959830735
2078848,2018,"Filantrópico",0.384942298389883
2079097,2018,"Filantrópico",0.549626578854968
2079135,2018,"Filantrópico",0.414210406809409
2079186,2018,"Público Municipal",0.710369629589279
2079194,2018,"Direta",0.0527331610455036
2079208,2018,"Filantrópico",0.0867170940526163
2079232,2018,"Filantrópico",0.36877146428936
2079240,2018,"Direta",0.464006892278966
2079321,2018,"Filantrópico",0.286622903182638
2079356,2018,"Filantrópico",0.193873497599564
2079364,2018,"Filantrópico",0.200420750166761
2079410,2018,"Direta",0.364100744773829
2079593,2018,"Filantrópico",0.537844179391009
2079615,2018,"Público Municipal",0.346703542248118
2079704,2018,"Filantrópico",0.363702787107419
2079720,2018,"OSS",0.281036057698311
2079798,2018,"Direta",0.875070041377444
2079828,2018,"OSS",0.834423772480997
2079836,2018,"Filantrópico",0.359683324180853
2079860,2018,"Filantrópico",0.449632550636315
2079895,2018,"Filantrópico",0.353291406265402
2079925,2018,"Filantrópico",0.70637934697372
2080028,2018,"Público Municipal",0.426276701901255
2080044,2018,"Filantrópico",0.228259471844569
2080052,2018,"Filantrópico",0.769538767090523
2080079,2018,"Direta",0.457714385013549
2080087,2018,"Filantrópico",0.47303607163015
2080095,2018,"Filantrópico",0.283472769295876
2080125,2018,"Filantrópico",0.694688600873054
2080192,2018,"Direta",0.0489840504200649
2080222,2018,"Filantrópico",0.284520452252206
2080273,2018,"OSS",0.616551024341861
2080281,2018,"Filantrópico",0.179281817314456
2080338,2018,"OSS",0.834013083057511
2080346,2018,"Público Municipal",0.440894043394376
2080354,2018,"Filantrópico",0.126595635192571
2080400,2018,"Filantrópico",0.572905731744238
2080427,2018,"Público Municipal",0.588894089328698
2080478,2018,"Filantrópico",0.0931605016334703
2080532,2018,"Filantrópico",0.291600026903101
2080575,2018,"Filantrópico",0.266216793193581
2080583,2018,"Público Municipal",0.444015165712803
2080664,2018,"Filantrópico",0.41617219832316
2080680,2018,"OSS",0.782340825983825
2080923,2018,"Filantrópico",0.322705109330947
2080931,2018,"Filantrópico",0.569586138873202
2080958,2018,"Filantrópico",0.292213936294058
2081059,2018,"Público Municipal",0.581615163583203
2081083,2018,"OSS",0.405930594529637
2081091,2018,"Público Municipal",0.483253169325658
2081105,2018,"Filantrópico",0.232746677613012
2081164,2018,"Filantrópico",0.358794311563138
2081253,2018,"Filantrópico",0.350305815874982
2081261,2018,"Filantrópico",0.542563234480289
2081350,2018,"Filantrópico",0.308777690037821
2081377,2018,"Filantrópico",0.501545268283882
2081458,2018,"Filantrópico",0.575628976035335
2081466,2018,"Filantrópico",0.104299191306183
2081482,2018,"Filantrópico",0.404839695396338
2081490,2018,"Público Municipal",0.600570945720891
2081512,2018,"Filantrópico",0.420509134380463
2081555,2018,"Filantrópico",0.344311446120343
2081695,2018,"Direta",0.466903387633881
2081725,2018,"Direta",0.147453421339309
2081814,2018,"Filantrópico",0.204043212241279
2081873,2018,"Filantrópico",0.293284765877445
2081970,2018,"Público Municipal",0.60957962971275
2082098,2018,"Filantrópico",0.556251367000886
2082128,2018,"Filantrópico",0.643774943507952
2082179,2018,"Filantrópico",0.0208894793445942
2082187,2018,"Filantrópico",1
2082225,2018,"Direta",0.518670269633796
2082276,2018,"Filantrópico",0.214070992235065
2082322,2018,"Filantrópico",0.505220238462964
2082349,2018,"Público Municipal",0.588456369922856
2082381,2018,"Público Municipal",0.54892463614401
2082454,2018,"Filantrópico",0.119697598190006
2082470,2018,"Filantrópico",0.084038981088002
2082519,2018,"Filantrópico",0.293869869152178
2082527,2018,"Filantrópico",0.556453080953193
2082586,2018,"Filantrópico",0.319726754034055
2082594,2018,"Público Municipal",0.378054653553177
2082632,2018,"Filantrópico",0.245900111815132
2082640,2018,"Filantrópico",0.384072120600007
2082659,2018,"Filantrópico",0.270031823238726
2082667,2018,"Filantrópico",0.331283065512979
2082675,2018,"Filantrópico",0.136818325577192
2082691,2018,"Filantrópico",0.259977515974123
2082721,2018,"Filantrópico",0.600372564746061
2082748,2018,"Filantrópico",0.395744308060701
2082810,2018,"Filantrópico",0.233081815587453
2082829,2018,"Público Municipal",0.599598316215508
2082845,2018,"Filantrópico",0.397773279352227
2082853,2018,"Filantrópico",0.288930581613508
2082861,2018,"Público Municipal",0.675471199743411
2082888,2018,"Filantrópico",0.427761617038967
2082926,2018,"Filantrópico",0.495949694167537
2083019,2018,"OSS",0.648900793335528
2083027,2018,"Filantrópico",0.328509192941003
2083051,2018,"Filantrópico",0.259637246796197
2083086,2018,"Filantrópico",1
2083094,2018,"Direta",0.385605021046476
2083116,2018,"Filantrópico",0.376204199131439
2083140,2018,"Filantrópico",0.23078653677027
2083175,2018,"Filantrópico",0.384995938861404
2083604,2018,"Filantrópico",0.455761097658458
2083876,2018,"Filantrópico",0.353404624975612
2083981,2018,"OSS",0.857048316458266
2084058,2018,"Filantrópico",0.276611332711322
2084163,2018,"OSS",0.647507997192187
2084171,2018,"Filantrópico",0.51123595505618
2084228,2018,"Filantrópico",0.358788482180359
2084236,2018,"Direta",0.0930313055662434
2084414,2018,"Filantrópico",0.6041629850028
2084422,2018,"Filantrópico",0.522181375447821
2084473,2018,"Público Municipal",0.526784203102962
2085194,2018,"Filantrópico",0.343015971560211
2087057,2018,"Filantrópico",0.497067835438735
2087103,2018,"Filantrópico",0.421626565358098
2087111,2018,"Filantrópico",0.392667069323093
2087219,2018,"Público Municipal",0.471562848494504
2087618,2018,"Público Municipal",0.657838048150925
2087715,2018,"Público Municipal",0.924705295904067
2087804,2018,"OSS",0.565194750980305
2088193,2018,"Filantrópico",0.293388034732733
2088487,2018,"Filantrópico",0.181668228183846
2088495,2018,"Filantrópico",0.740661677021403
2088517,2018,"Direta",0.342546069361403
2088525,2018,"Filantrópico",0.160824791154597
2088576,2018,"OSS",0.612103263621233
2089327,2018,"Filantrópico",0.495738165452304
2089335,2018,"Filantrópico",0.379788261735307
2089572,2018,"Filantrópico",0.125361770817498
2089696,2018,"Filantrópico",0.326881421921657
2089785,2018,"Filantrópico",1
2090236,2018,"Filantrópico",1
2090961,2018,"Filantrópico",0.357146968056262
2091267,2018,"Filantrópico",0.227650179131835
2091313,2018,"Direta",0.389808633827261
2091399,2018,"Filantrópico",1
2091585,2018,"OSS",0.829318675757788
2091755,2018,"Direta",0.52205372261467
2092298,2018,"Público Municipal",0.377156500912506
2092611,2018,"Filantrópico",0.464131058323083
2093324,2018,"Filantrópico",0.3729335614064
2093332,2018,"Filantrópico",0.322722227537597
2096412,2018,"Filantrópico",0.512489592006661
2096463,2018,"Filantrópico",0.439389188670129
2096498,2018,"Público Municipal",0.707678919403335
2097613,2018,"Filantrópico",0.00650310861609854
2097877,2018,"Filantrópico",0.368187882117098
2688433,2018,"Filantrópico",0.382230950452681
2688522,2018,"Filantrópico",0.144374877124511
2688573,2018,"Direta",0.593122484928516
2688689,2018,"Filantrópico",0.592313922690669
2698374,2018,"Filantrópico",0.290817207519368
2698471,2018,"Público Municipal",0.884483338943117
2699915,2018,"Filantrópico",0.446494312028423
2702193,2018,"Filantrópico",0.481229002613008
2704900,2018,"Filantrópico",0.504699703996301
2705222,2018,"Filantrópico",0.392054619179531
2705982,2018,"Filantrópico",0.873651322579027
2708566,2018,"Privado",0.0249575812538396
2708779,2018,"Filantrópico",0.729117074364804
2716097,2018,"Público Municipal",0.507910675884386
2745798,2018,"Filantrópico",0.284799595126178
2748029,2018,"Filantrópico",0.233450251236788
2748223,2018,"Filantrópico",0.910144450623756
2748568,2018,"Filantrópico",0.563281311094478
2749319,2018,"Público Municipal",0.502334608820012
2750511,2018,"Direta",0.743042644525128
2750546,2018,"OSS",0.702974421640237
2750988,2018,"Filantrópico",0.247486323907573
2751003,2018,"Filantrópico",0.33970484734061
2751038,2018,"Filantrópico",0.421994257747443
2751046,2018,"Filantrópico",0.40221203129215
2751623,2018,"Filantrópico",0.36781374341327
2751704,2018,"Filantrópico",0.324751346123309
2754843,2018,"Filantrópico",0.61430574303081
2755092,2018,"Filantrópico",0.483919220357027
2755130,2018,"OSS",1
2758245,2018,"Filantrópico",0.549509047623913
2765934,2018,"Filantrópico",0.487977722037921
2765942,2018,"Filantrópico",0.572968940582378
2772310,2018,"Filantrópico",0.528272508113035
2774720,2018,"Filantrópico",0.24042831970361
2784602,2018,"Filantrópico",0.518504873653422
2785188,2018,"Público Municipal",0.790057722445563
2785382,2018,"Filantrópico",0.220541759111955
2786435,2018,"Filantrópico",0.81537440204435
2786680,2018,"Público Municipal",0.759551435035291
2790556,2018,"OSS",0.608625118572331
2790564,2018,"Direta",0.407537684284809
2790580,2018,"OSS",1
2790602,2018,"OSS",0.74495733252444
2790610,2018,"Direta",0.68798000558409
2790637,2018,"Filantrópico",0.143733224309864
2790734,2018,"Direta",0.0727758712277713
2790998,2018,"Filantrópico",0.0221223417617374
2791676,2018,"Filantrópico",1
2791692,2018,"Filantrópico",0.198826380125878
2791722,2018,"Filantrópico",0.54164635963358
2791749,2018,"Filantrópico",0.323860218592879
2792141,2018,"OSS",1
2792168,2018,"OSS",0.889894344778761
2792176,2018,"OSS",0.935028802567768
2798298,2018,"Filantrópico",0.79454110665304
2812703,2018,"Filantrópico",0.0773529102322808
3001466,2018,"OSS",0.121503244055445
3012212,2018,"Público Municipal",0.635674573769774
3021378,2018,"Público Municipal",0.643102191727252
3028399,2018,"OSS",0.424753911383303
3126838,2018,"OSS",0.655731616793219
3139050,2018,"Público Municipal",0.68505018841498
3212130,2018,"Público Municipal",0.71990913367217
3223728,2018,"Filantrópico",0.0947056279730648
3753433,2018,"Filantrópico",0.112303053577425
3774554,2018,"Público Municipal",0.548501135285833
4049020,2018,"Filantrópico",0.542663477628555
5200105,2018,"Público Municipal",0.566051416541826
5366828,2018,"Filantrópico",0.743930314449867
5420938,2018,"Público Municipal",0.819465093971002
5586348,2018,"Privado",0.430730731849005
5718368,2018,"Público Municipal",1
5860490,2018,"Filantrópico",0.214787867973311
5935857,2018,"Público Municipal",0.775391246344092
6020917,2018,"Público Municipal",0.529171345987444
6053858,2018,"Público Municipal",0.399251269012714
6095666,2018,"Público Municipal",0.773365492920816
6123740,2018,"Direta",0.78486495789933
6164366,2018,"Direta",0.80191937979127
6236596,2018,"OSS",0.681052300995479
6878687,2018,"OSS",0.417342065553879
6943284,2018,"Público Municipal",0.43404324624685
6966594,2018,"Público Municipal",0.757225433526012
7320175,2018,"Filantrópico",0.272686996972606
7373465,2018,"Público Municipal",0.411920940744843
7473702,2018,"Público Municipal",0.535844509971781
7573162,2018,"OSS",0.76032970859503
