"cnes","ano","categoria","te_bcc_leitos","te_bcc_leitos_vc"
2080354,2020,"Filantrópico",0.0898233005314064,0.0813787712065425
2080400,2020,"Filantrópico",0.597457688784881,0.55132497682682
2080478,2020,"Filantrópico",0.155604433518782,0.150452525774933
2080532,2020,"Filantrópico",0.348912997010039,0.308267602461031
2080575,2020,"Filantrópico",0.223938708867119,0.187389516122992
2080583,2020,"Público Municipal",0.532088944919819,0.505613849033342
2080664,2020,"Filantrópico",0.488963374548295,0.458306420694311
2080680,2020,"OSS",0.751721294277721,0.695992046453262
2080923,2020,"Filantrópico",0.380883791780874,0.360227382306006
2080931,2020,"Filantrópico",0.570838771371964,0.525834460271901
2080958,2020,"Filantrópico",0.297756863650798,0.231801985702659
2081059,2020,"Público Municipal",0.481657173208301,0.466326465824287
2081083,2020,"OSS",0.357674319433561,0.345872794471525
2081091,2020,"Público Municipal",0.42858962093185,0.416800982163714
2081105,2020,"Filantrópico",0.136855695699672,0.129298565592662
2081164,2020,"Filantrópico",0.254763822218277,0.247985768659622
2081253,2020,"Filantrópico",0.377359944001764,0.349703129487374
2081261,2020,"Filantrópico",0.398276411985066,0.356354423010245
2081350,2020,"Filantrópico",0.294056225961221,0.285746528430808
2081377,2020,"Filantrópico",0.577085404618207,0.543289029502257
2081458,2020,"Filantrópico",0.656323447320269,0.60387377464007
2081490,2020,"Público Municipal",0.721243255583706,0.665897648971565
2081512,2020,"Filantrópico",0.457422500929556,0.424139312481304
2081555,2020,"Filantrópico",0.594006827664686,0.573655656828862
2081695,2020,"OSS",0.674682696384811,0.60846205422738
2081814,2020,"Filantrópico",0.203200194001831,0.197742736822929
2081873,2020,"Filantrópico",0.277377794619174,0.268102534010986
2081970,2020,"Público Municipal",0.730942915104353,0.702184377352681
2082098,2020,"Filantrópico",0.418815894427834,0.398010605659796
2082128,2020,"Filantrópico",0.661742168774528,0.588569536437215
2082179,2020,"Filantrópico",0.0100231259197809,0.00971264203669331
2082187,2020,"Filantrópico",1,0.778684537244308
2082225,2020,"Direta",0.51128215833939,0.484427521546351
2082322,2020,"Filantrópico",0.358311282174645,0.34480473997139
2082349,2020,"Público Municipal",0.700332217984323,0.670655295576892
2082381,2020,"Público Municipal",0.408959607846951,0.394948309564462
2082519,2020,"Filantrópico",0.265928956119956,0.258208292955437
2082527,2020,"Filantrópico",0.63227691863375,0.571688390905417
2082586,2020,"Filantrópico",0.292975576673941,0.284860356695028
2082594,2020,"Público Municipal",0.326903270848025,0.30630156888875
2082632,2020,"Filantrópico",0.266420950533463,0.25943808529213
2082640,2020,"Filantrópico",0.430437703735039,0.414925621818474
2082659,2020,"Filantrópico",0.199738381420145,0.192613357174711
2082667,2020,"Filantrópico",0.239238426672156,0.233173031274457
2082691,2020,"Filantrópico",0.299835227512781,0.29025913013614
2082721,2020,"Filantrópico",0.395243376809356,0.385311128070084
2082748,2020,"Filantrópico",0.194085619728835,0.185061280582689
2082810,2020,"Filantrópico",0.264998570182536,0.254157615698009
2082829,2020,"Público Municipal",0.624091372178375,0.58613167517331
2082845,2020,"Filantrópico",0.371585622380199,0.36220590258358
2082853,2020,"Filantrópico",0.307187184297879,0.289980005279711
2082861,2020,"Público Municipal",0.70597418817652,0.684674377814753
2082888,2020,"Filantrópico",0.490598866786249,0.457130815702081
2082926,2020,"Filantrópico",0.578249091662443,0.548313712581621
2083019,2020,"OSS",0.409264099865225,0.39884035839374
2083027,2020,"Filantrópico",0.219806614176763,0.20688503906902
2083051,2020,"Filantrópico",0.227259996375439,0.219660629255615
2083086,2020,"Filantrópico",0.9084929049055,0.748248066431842
2083094,2020,"Direta",0.351613949495093,0.331990773337842
2083116,2020,"Filantrópico",0.374563539887852,0.310116287013659
2083140,2020,"Filantrópico",0.213590747226228,0.207195589994055
2083175,2020,"Filantrópico",0.299893276414088,0.291843502769135
2083604,2020,"Filantrópico",0.462337613541363,0.435001705609389
2083876,2020,"Filantrópico",0.280791923794178,0.273710639539406
2083981,2020,"OSS",0.79891492827492,0.746786373486081
2084058,2020,"Filantrópico",0.309136028141921,0.297912634659347
2084163,2020,"OSS",0.646553968819757,0.604379522728563
2084171,2020,"Filantrópico",0.617439309563415,0.584265972504989
2084228,2020,"Filantrópico",0.391455404188786,0.366108236635754
2084414,2020,"Filantrópico",0.615840733503216,0.567747554775005
2084422,2020,"Filantrópico",0.247185132166745,0.238251096924814
2084473,2020,"Público Municipal",0.582903287067236,0.567313747444294
2085194,2020,"Filantrópico",0.401933060810543,0.357059754926073
2087057,2020,"Filantrópico",0.57714814571013,0.533218949526115
2087103,2020,"Filantrópico",0.176486748841554,0.171623068924244
2087111,2020,"Filantrópico",0.483992898459424,0.460742425212912
2087219,2020,"Público Municipal",0.411537538652384,0.399353527276393
2087618,2020,"Público Municipal",0.412911550031131,0.402554334616318
2087715,2020,"Público Municipal",0.797763210095782,0.772096959172592
2087804,2020,"OSS",0.694417257503979,0.665432063388456
2088193,2020,"Filantrópico",0.464246926294779,0.441611756842514
2088487,2020,"Filantrópico",0.206494587843464,0.200173731226076
2088495,2020,"Filantrópico",0.695321064114143,0.583507109315101
2088525,2020,"Filantrópico",0.14783430564156,0.143224766137289
2088576,2020,"OSS",0.608732780756701,0.523596944240827
2089327,2020,"Filantrópico",0.567950685261511,0.508125125601606
2089335,2020,"Filantrópico",0.335852739587285,0.322262817595469
2089785,2020,"Filantrópico",1,0.73900540898385
2090236,2020,"Filantrópico",1,0.772784011483323
2090961,2020,"Filantrópico",0.320882060767046,0.298764822843849
2091267,2020,"Filantrópico",0.186292248679163,0.178545719524735
2091313,2020,"Direta",0.29124371906889,0.279544656735806
2091399,2020,"Filantrópico",0.783910480980535,0.706813853659045
2091585,2020,"OSS",0.864870618572157,0.829965773441793
2091755,2020,"Direta",0.45238700947226,0.429679214358956
2092298,2020,"Público Municipal",0.64926142024565,0.616106044307344
2092611,2020,"Filantrópico",0.495408721617058,0.462718274018904
2093324,2020,"Filantrópico",0.383515077152074,0.366261503950439
2093332,2020,"Filantrópico",0.301434938225492,0.292855999095868
2096412,2020,"Filantrópico",0.528014412808803,0.503293584970534
2096463,2020,"Filantrópico",0.407191065241627,0.386217086085574
2096498,2020,"Público Municipal",0.402969162602949,0.336425382626289
2097877,2020,"Filantrópico",0.399258414664759,0.388120043311869
2688433,2020,"Filantrópico",0.410271858533254,0.391972965534543
2688573,2020,"Direta",0.503026955853329,0.482689145061497
2688689,2020,"Filantrópico",0.680939287882752,0.537993545927936
2698374,2020,"Filantrópico",0.195710043420134,0.180325310351336
2698471,2020,"Público Municipal",0.1196175126293,0.115148549929445
2699915,2020,"Filantrópico",0.441987134462138,0.419556909078339
2702193,2020,"Filantrópico",0.40402526881076,0.391764756467969
2704900,2020,"Filantrópico",0.557245388997563,0.515545495337761
2705222,2020,"Filantrópico",0.389498591125265,0.369866050486419
2705982,2020,"Filantrópico",0.842659279330043,0.780896636710872
2708566,2020,"Privado",0.0492962520274062,0.0398289785668947
2708779,2020,"Filantrópico",0.746474775177676,0.704871788816301
2716097,2020,"Público Municipal",0.420555686516861,0.401053206006911
2745798,2020,"Filantrópico",0.239145632940382,0.23066319686452
2748029,2020,"Filantrópico",0.379343592257977,0.296646057592613
2748223,2020,"Filantrópico",0.943619678069196,0.803770877848582
2748568,2020,"Filantrópico",0.374520205287446,0.361910530055392
2749319,2020,"Público Municipal",0.560865945045795,0.538099429447209
2750511,2020,"Direta",0.720999252695634,0.687475173016088
2750546,2020,"OSS",0.406761140515622,0.396529202448692
2750988,2020,"Filantrópico",0.202500224600959,0.191722602847996
2751003,2020,"Filantrópico",0.244748540050554,0.227362693486124
2751038,2020,"Filantrópico",0.343717801319972,0.334897714467384
2751046,2020,"Filantrópico",0.264299396063834,0.251169939112735
2751623,2020,"Filantrópico",0.322959929321036,0.314477157300567
2751704,2020,"Filantrópico",0.32134834922738,0.312438119646573
2754843,2020,"Filantrópico",0.641342818652087,0.612048077370648
2755092,2020,"Filantrópico",0.412024948082228,0.395611475956943
2755130,2020,"OSS",1,0.865996450881863
2758245,2020,"Filantrópico",0.486213440002851,0.470899348049521
2765934,2020,"Filantrópico",0.438072439633639,0.424845446844517
2765942,2020,"Filantrópico",0.538033512527756,0.493898641947275
2772310,2020,"Filantrópico",0.543331922934356,0.498548521728963
2774720,2020,"Filantrópico",0.208759559042606,0.197571050741234
2784602,2020,"Filantrópico",0.632596533219438,0.603675543234038
2785188,2020,"Público Municipal",0.78288810965891,0.691378984086048
2785382,2020,"Filantrópico",0.235504758909156,0.22893472966555
2786435,2020,"Filantrópico",1,0.924153736956116
2786680,2020,"Público Municipal",0.87657355747482,0.830676633075379
2790556,2020,"OSS",0.730180962723293,0.683577956892549
2790564,2020,"Direta",0.258045509880335,0.206829410934589
2790580,2020,"OSS",0.849501835343472,0.828078270556662
2790602,2020,"OSS",0.644358769816765,0.589513283890518
2790610,2020,"Direta",0.549485247293568,0.468976377942743
2790637,2020,"Filantrópico",0.166565044295398,0.162390274133382
2790734,2020,"Direta",0.0491941994028225,0.0475087649775744
2791676,2020,"Filantrópico",0.347906300361928,0.330623548824672
2791692,2020,"Filantrópico",0.185429004269384,0.179799881830689
2791722,2020,"Filantrópico",0.522354780721268,0.49366648259192
2791749,2020,"Filantrópico",0.428883160905335,0.344344881467719
2792141,2020,"OSS",1,0.926232977295821
2792168,2020,"OSS",0.75929305969817,0.721375509472655
2792176,2020,"OSS",0.933051680738829,0.889392734614139
2798298,2020,"Filantrópico",0.713828892226661,0.65784595771103
3012212,2020,"Público Municipal",0.674478309222236,0.638986686949641
3021378,2020,"Público Municipal",0.687524799471934,0.670106576768346
3028399,2020,"OSS",0.571056628335865,0.550593898045298
3126838,2020,"OSS",0.602930801508955,0.514104562900824
3139050,2020,"Público Municipal",0.706665577304725,0.680465218084872
3212130,2020,"Público Municipal",0.679810158772279,0.652854538453464
3774554,2020,"Público Municipal",0.391720125232254,0.379539702147509
4049020,2020,"Filantrópico",0.611058280589368,0.565138948675065
5200105,2020,"Público Municipal",0.6526162270651,0.614647419753751
5366828,2020,"Filantrópico",0.612160211691123,0.589289637874218
5420938,2020,"Público Municipal",0.878031343842999,0.838251536410447
5586348,2020,"Privado",0.371855465772221,0.361874073845409
5718368,2020,"Público Municipal",0.874159068029581,0.818891866069444
5860490,2020,"Filantrópico",0.220517595815269,0.208456208662678
5935857,2020,"Público Municipal",0.724073876374506,0.690406836866903
6020917,2020,"Público Municipal",0.621875075335696,0.599817321201327
6053858,2020,"Público Municipal",0.665983397831757,0.639966943009282
6095666,2020,"Público Municipal",0.846972683888471,0.792376073760117
6123740,2020,"Direta",0.710060179254693,0.595571085556865
6164366,2020,"Direta",0.579206963340178,0.529195712379841
6236596,2020,"OSS",0.565382304457009,0.541370250585252
6878687,2020,"OSS",0.452275330289881,0.428947026957462
6943284,2020,"Público Municipal",0.547920669837323,0.532743647857528
6966594,2020,"Público Municipal",0.535806821811814,0.493687139112035
7320175,2020,"Filantrópico",0.181689691617834,0.162565302074204
7373465,2020,"Público Municipal",0.572293090802182,0.531201128714967
7473702,2020,"Público Municipal",0.338956401137716,0.330467594607444
7573162,2020,"OSS",0.676516950755586,0.642212833563702
7580770,2020,"Direta",0.729225137278829,0.67742423033558
7711980,2020,"Público Municipal",0.626358187067034,0.591604553097041
8028,2021,"Público Municipal",0.415222783689578,0.383488078140865
8036,2021,"Público Municipal",0.422892618983143,0.399530739801897
8052,2021,"Direta",0.245912629951104,0.224437843515812
8923,2021,"Público Municipal",0.738367482433653,0.676549043536919
9601,2021,"Filantrópico",0.929268548585779,0.72133101836005
9628,2021,"Público Municipal",1,0.897833383666516
2022621,2021,"Filantrópico",0.371130104463438,0.344902807583542
2022648,2021,"Filantrópico",0.209842034733408,0.195649611292881
2023016,2021,"Filantrópico",0.316346435773311,0.30295631429597
2023474,2021,"Público Municipal",0.337998311107984,0.324406860939302
2023709,2021,"Filantrópico",0.378983375768834,0.36732496361082
2024691,2021,"Filantrópico",0.462759635798551,0.448512866217427
2024756,2021,"Filantrópico",0.398170739652488,0.375598006278294
2025361,2021,"Público Municipal",0.450697411007768,0.392530585029981
2025477,2021,"Filantrópico",0.285356277897846,0.275505516849914
2025507,2021,"Filantrópico",0.507923662974272,0.460576404538842
2025752,2021,"Filantrópico",0.295049140324178,0.247827954202241
2026805,2021,"Filantrópico",0.152909735847598,0.14469731152513
2027186,2021,"Filantrópico",0.503199335772207,0.47204421363501
2027356,2021,"Público Municipal",0.536078064922952,0.511031044623909
2028204,2021,"Filantrópico",0.191312517712582,0.185408982942138
2028239,2021,"Filantrópico",0.119193983039773,0.109437176963533
2028840,2021,"Direta",0.203574625545584,0.180619144993507
2040069,2021,"Filantrópico",0.673443825683735,0.651886886833299
2058308,2021,"Público Municipal",1,0.638789067948024
2058790,2021,"Público Municipal",0.47216631457245,0.45605209305485
2065665,2021,"Direta",0.565037942122186,0.546948688136859
2066092,2021,"OSS",0.786320849947005,0.730485842473397
2066572,2021,"Direta",0.250575963680408,0.229260297836939
2069776,2021,"Público Municipal",0.37924338734201,0.355499857196356
2071568,2021,"Filantrópico",0.853738214744014,0.690840647503592
2075717,2021,"Público Municipal",0.449903536977492,0.435500222186425
2075962,2021,"Filantrópico",0.336518903499271,0.324663635814173
2076896,2021,"Filantrópico",0.608692772599098,0.578896046380599
2076926,2021,"Direta",0.389488600643409,0.360272718965538
2077388,2021,"Filantrópico",0.754126813893935,0.731333482442527
2077396,2021,"Filantrópico",1,0.751563233952099
2077426,2021,"OSS",0.616072323848029,0.566138122630436
2077434,2021,"OSS",0.480213046275088,0.44575594275294
2077450,2021,"Público Municipal",0.241406643590637,0.233659808222009
2077477,2021,"Filantrópico",0.925479304095286,0.764889221794619
2077485,2021,"Filantrópico",0.576525604231774,0.435405751845437
2077493,2021,"Direta",0.361511467602456,0.336525472108771
2077507,2021,"Privado",0.179479781553184,0.143022477586314
2077523,2021,"Direta",0.453227987155653,0.414332943945703
2077531,2021,"Filantrópico",0.156367821601331,0.129509829958056
2077574,2021,"OSS",0.775844123476851,0.690482704370772
2077582,2021,"Filantrópico",0.260023794212219,0.251699332959109
2077590,2021,"Filantrópico",0.377002590930885,0.299972772742768
2077620,2021,"OSS",0.551659714980883,0.510280967676403
2077639,2021,"Público Municipal",0.356012713378238,0.337515859503741
2077647,2021,"Filantrópico",0.298934092739402,0.289882669167337
2077655,2021,"Filantrópico",0.104542895159884,0.0878888426714497
2077671,2021,"OSS",0.660668710747977,0.616301784971919
2077701,2021,"Direta",0.422160334058573,0.402260849060244
2078015,2021,"Filantrópico",1,0.737331621603034
2078074,2021,"Filantrópico",0.412183329459023,0.399692009276482
2078104,2021,"OSS",0.518370937694059,0.483416470950596
2078139,2021,"Filantrópico",0.146035990856764,0.141644764743637
2078155,2021,"Filantrópico",0.159646592787367,0.123041662310537
2078252,2021,"Filantrópico",0.358648700756636,0.347385409160542
2078287,2021,"Direta",0.52409873158396,0.44161117709425
2078295,2021,"Filantrópico",0.260470607768441,0.251383358211597
2078414,2021,"Filantrópico",0.209540229182955,0.200145697092043
2078465,2021,"Filantrópico",0.149271124166395,0.144747773902846
2078473,2021,"Público Municipal",0.397016539903709,0.383236189244445
2078503,2021,"Filantrópico",0.389511770483714,0.377715322238842
2078511,2021,"Filantrópico",0.165423553952083,0.160244992140526
2078562,2021,"OSS",0.574754446509159,0.536264875874616
2078775,2021,"Filantrópico",0.530962079449537,0.469782285689287
2078848,2021,"Filantrópico",0.4381345446533,0.389449971414135
2079097,2021,"Filantrópico",0.364855622762842,0.324421464228722
2079135,2021,"Filantrópico",0.571452625711623,0.548803617486375
2079186,2021,"Público Municipal",0.624611781531379,0.590102742973818
2079232,2021,"Filantrópico",0.53102610076464,0.480611700435585
2079240,2021,"Direta",0.171685048251661,0.159946339704038
2079356,2021,"Filantrópico",0.1399770577727,0.133884859859639
2079364,2021,"Filantrópico",0.0987516122413086,0.0883821192407508
2079410,2021,"Direta",0.289992787407988,0.276476582121877
2079593,2021,"Filantrópico",0.320863923672578,0.309821868387333
2079615,2021,"Público Municipal",0.486788427916389,0.427620985911797
2079704,2021,"Filantrópico",0.374292861177037,0.356941180116708
2079720,2021,"Direta",0.349249426214255,0.316271418884499
2079798,2021,"Direta",0.703329253851646,0.566396628943658
2079828,2021,"OSS",0.560524477263887,0.511268972245977
2079836,2021,"Filantrópico",0.340579676242164,0.323933961365852
2079860,2021,"Filantrópico",0.424861669562941,0.411878600320641
2079895,2021,"Filantrópico",0.31957834018959,0.307908564720083
2079925,2021,"Filantrópico",0.353695223182686,0.319856712646889
2080028,2021,"Público Municipal",0.446752606829452,0.422556165320224
2080044,2021,"Filantrópico",0.190561903969179,0.184418202348413
2080052,2021,"Filantrópico",0.722536139415844,0.681027103134961
2080079,2021,"Direta",0.414547093717063,0.386790300039675
2080087,2021,"Filantrópico",0.324365546403236,0.290305279571021
2080095,2021,"Filantrópico",0.0918391247817053,0.0870996696741051
2080125,2021,"Filantrópico",0.858333829454171,0.661530105352484
2080222,2021,"Filantrópico",0.206143158973046,0.192940485216048
2080273,2021,"OSS",0.562568108421894,0.471653434879678
2080281,2021,"Filantrópico",0.116415363212555,0.0866687356995195
2080338,2021,"OSS",0.625861226484241,0.575662496692343
2080346,2021,"Público Municipal",0.423898429196445,0.37899835101367
2080354,2021,"Filantrópico",0.102338834268995,0.0908672995122689
2080400,2021,"Filantrópico",0.444679545776847,0.397159653002262
2080478,2021,"Filantrópico",0.150973400312938,0.142138745192698
2080532,2021,"Filantrópico",0.29668307025497,0.260262281065038
2080575,2021,"Filantrópico",0.274793875147232,0.21782376932183
2080583,2021,"Público Municipal",0.316190531436527,0.296139748771862
2080664,2021,"Filantrópico",0.449220301821894,0.427190233619349
2080680,2021,"OSS",0.573103072120294,0.511909282742598
2080923,2021,"Filantrópico",0.28757718255368,0.27627065170179
2080931,2021,"Filantrópico",0.485007024284281,0.435180833988108
2080958,2021,"Filantrópico",0.199262536873156,0.175835092733943
2081059,2021,"Público Municipal",0.44259551438491,0.42694376704679
2081083,2021,"OSS",0.333025516558346,0.32283368572249
2081091,2021,"Público Municipal",0.371695360163075,0.360055563508901
2081105,2021,"Filantrópico",0.109966765843935,0.0984196165586532
2081164,2021,"Filantrópico",0.111591812118632,0.108219801065195
2081253,2021,"Filantrópico",0.347340179432803,0.311046315755725
2081261,2021,"Filantrópico",0.355338751630757,0.314948538475855
2081350,2021,"Filantrópico",0.233585432672453,0.221969205502549
2081377,2021,"Filantrópico",0.426738547664707,0.384170734490442
2081458,2021,"Filantrópico",0.574366212587415,0.504990987221252
2081490,2021,"Público Municipal",0.490738146651408,0.44178054965972
2081512,2021,"Filantrópico",0.360229476879887,0.317279539536656
2081555,2021,"Filantrópico",0.405223075077956,0.380437240347763
2081695,2021,"OSS",0.605862504715185,0.540842099450892
2081814,2021,"Filantrópico",0.161286262198463,0.15463523227339
2081873,2021,"Filantrópico",0.217848373878139,0.211120653966162
2081970,2021,"Público Municipal",0.564068353311332,0.525678787629328
2082098,2021,"Filantrópico",0.328735086767896,0.294215992811762
2082128,2021,"Filantrópico",0.56544926294576,0.488881636150139
2082179,2021,"Filantrópico",0.0128584183013302,0.0124675559796431
2082187,2021,"Filantrópico",1,0.754637646253669
2082225,2021,"Direta",0.444679226937773,0.414211232537222
2082322,2021,"Filantrópico",0.300814033556727,0.280388151535417
2082349,2021,"Público Municipal",0.589887640449438,0.543654482049951
2082381,2021,"Público Municipal",0.46195121100021,0.426512934303977
2082519,2021,"Filantrópico",0.232807348092322,0.225796320303923
2082527,2021,"Filantrópico",0.539591918850082,0.475200878418014
2082586,2021,"Filantrópico",0.257372703283816,0.245833648803668
2082594,2021,"Público Municipal",0.322860643915318,0.300778088226669
2082632,2021,"Filantrópico",0.204193569323519,0.197981984095087
2082640,2021,"Filantrópico",0.352483944938239,0.340465511027279
2082659,2021,"Filantrópico",0.148680251111164,0.139157854834186
2082667,2021,"Filantrópico",0.193151384998618,0.186171834565615
2082691,2021,"Filantrópico",0.246531369158806,0.238340967127144
2082721,2021,"Filantrópico",0.428627750951102,0.401175797720177
2082748,2021,"Filantrópico",0.206334055468566,0.188216869491912
2082810,2021,"Filantrópico",0.252406743888247,0.236097443856331
2082829,2021,"Público Municipal",0.478182116580871,0.437460404185765
2082845,2021,"Filantrópico",0.314156666500689,0.302969964799431
2082853,2021,"Filantrópico",0.285948483338458,0.271904163503948
2082861,2021,"Público Municipal",0.580559325001642,0.562396645911332
2082888,2021,"Filantrópico",0.4118040162457,0.374302654520977
2082926,2021,"Filantrópico",0.448695887796789,0.427919708707177
2083019,2021,"OSS",0.285397822316923,0.27508493486678
2083027,2021,"Filantrópico",0.172566371681416,0.15227761546907
2083051,2021,"Filantrópico",0.34306642397948,0.325366215830685
2083086,2021,"Filantrópico",0.959759860567339,0.77227212236402
2083094,2021,"Direta",0.271628286793437,0.249577385010163
2083116,2021,"Filantrópico",0.418953341468938,0.337801367522129
2083140,2021,"Filantrópico",0.239723835570091,0.230367968476614
2083175,2021,"Filantrópico",0.273770486898557,0.262182494552377
2083604,2021,"Filantrópico",0.356560463322799,0.334882377162443
2083876,2021,"Filantrópico",0.325576236048317,0.315243388043983
2083981,2021,"OSS",0.569364015270273,0.523959165221594
2084058,2021,"Filantrópico",0.26855701075444,0.260103994541678
2084163,2021,"OSS",0.440722159541571,0.402015184633269
2084171,2021,"Filantrópico",0.485590284543424,0.462835579372211
2084228,2021,"Filantrópico",0.354961091642037,0.32839882302784
2084414,2021,"Filantrópico",0.590428260841945,0.521829428789754
2084422,2021,"Filantrópico",0.273652029747844,0.256125673356976
2084473,2021,"Público Municipal",0.248761273386824,0.240159580738186
2085194,2021,"Filantrópico",0.367673378175583,0.317071915632328
2087057,2021,"Filantrópico",0.523124277737195,0.451595011904682
2087103,2021,"Filantrópico",0.211043120308136,0.203107010987375
2087111,2021,"Filantrópico",0.494009428739591,0.47779587693819
2087219,2021,"Público Municipal",0.345280235988201,0.304685382746234
2087618,2021,"Público Municipal",0.387759087358535,0.375217806171344
2087715,2021,"Público Municipal",0.632051014894061,0.580180911250998
2087804,2021,"OSS",0.51879591213607,0.49339514445097
2088193,2021,"Filantrópico",0.410261996049727,0.386628566346087
2088487,2021,"Filantrópico",0.202217424639845,0.195350100944094
2088495,2021,"Filantrópico",0.740742013750897,0.599087083030241
2088525,2021,"Filantrópico",0.136372498345077,0.130376490944313
2088576,2021,"OSS",0.495604045626715,0.417765059421064
2089327,2021,"Filantrópico",0.519485987633712,0.449046454982563
2089335,2021,"Filantrópico",0.212337795055539,0.199967749173045
2089785,2021,"Filantrópico",1,0.717078839116285
2090236,2021,"Filantrópico",1,0.762531931270217
2090961,2021,"Filantrópico",0.262467883064755,0.232289027908583
2091267,2021,"Filantrópico",0.131926607105465,0.121805946103028
2091313,2021,"Direta",0.25656267899803,0.237507032441563
2091399,2021,"Filantrópico",1,0.717624606817303
2091585,2021,"OSS",0.613747055656984,0.580526746305969
2091755,2021,"Direta",0.235659235276522,0.219290663937345
2092298,2021,"Público Municipal",0.506593476461231,0.485418973600399
2092611,2021,"Filantrópico",0.449447281660095,0.398190167593712
2093324,2021,"Filantrópico",0.333637815189711,0.322267969335768
2093332,2021,"Filantrópico",0.268509168521791,0.259006412218122
2096412,2021,"Filantrópico",0.490817326133227,0.472976240000906
2096463,2021,"Filantrópico",0.348443628915715,0.323253889474621
2096498,2021,"Público Municipal",0.348270511138739,0.27562210793917
2097877,2021,"Filantrópico",0.347746416432688,0.337300480331896
2688433,2021,"Filantrópico",0.47018893330082,0.452722701983521
2688573,2021,"Direta",0.385151615615047,0.359516727351768
2688689,2021,"Filantrópico",0.735542602117003,0.558471102671917
2698374,2021,"Filantrópico",0.120662243420644,0.107290169714864
2698471,2021,"Público Municipal",0.181095224776841,0.169496774536775
2699915,2021,"Filantrópico",0.367583308893614,0.349246845038272
2702193,2021,"Filantrópico",0.361932671873519,0.350850969446148
2704900,2021,"Filantrópico",0.461783812056937,0.405169633963793
2705222,2021,"Filantrópico",0.305919460577262,0.295028884582329
2705982,2021,"Filantrópico",0.802493638749712,0.721211364769453
2708566,2021,"Privado",0.0427154537958246,0.0335863256071228
2708779,2021,"Filantrópico",0.662122328666175,0.612154782312157
2716097,2021,"Público Municipal",0.328375395181511,0.304780485786384
2745798,2021,"Filantrópico",0.206136314325021,0.199889783008691
2748029,2021,"Filantrópico",0.400902040846281,0.309482094151865
2748223,2021,"Filantrópico",0.840972062435385,0.699404878480429
2748568,2021,"Filantrópico",0.288658747571596,0.273155561287808
2749319,2021,"Público Municipal",0.501609816587529,0.469103106476539
2750511,2021,"Direta",0.516687758735334,0.471319929388837
2750546,2021,"OSS",0.289872458557253,0.279746626341966
2750988,2021,"Filantrópico",0.199929795417915,0.191619726315526
2751003,2021,"Filantrópico",0.28322733012206,0.247324307124359
2751038,2021,"Filantrópico",0.247027952618049,0.237738662190585
2751046,2021,"Filantrópico",0.197225851280585,0.178269387679064
2751623,2021,"Filantrópico",0.289163382709968,0.277535662755314
2751704,2021,"Filantrópico",0.322284148614103,0.312566729251338
2754843,2021,"Filantrópico",0.543205019528953,0.502725300021751
2755092,2021,"Filantrópico",0.322394582463877,0.29863652100461
2755130,2021,"OSS",0.780845627700216,0.679921906824165
2758245,2021,"Filantrópico",0.464627610154275,0.449570073168415
2765934,2021,"Filantrópico",0.457705537385813,0.440672715905417
2765942,2021,"Filantrópico",0.541002326943385,0.482388628358489
2772310,2021,"Filantrópico",0.508178843597628,0.45485764899019
2774720,2021,"Filantrópico",0.183811998006684,0.164510670327179
2784602,2021,"Filantrópico",0.584924258273284,0.518792326969373
2785188,2021,"Público Municipal",0.444499259990133,0.405469950255303
2785382,2021,"Filantrópico",0.230048675216996,0.222857523412227
2786435,2021,"Filantrópico",1,0.870155203531031
2786680,2021,"Público Municipal",0.729452054794521,0.677277895584097
2790556,2021,"OSS",0.52333124514136,0.467327807341691
2790564,2021,"Direta",0.478831193388646,0.368352993342288
2790580,2021,"OSS",0.693362720299479,0.669142155831122
2790602,2021,"OSS",0.500278706827357,0.443882870266052
2790610,2021,"Direta",0.475924480168898,0.418077513264838
2790637,2021,"Filantrópico",0.13446493653387,0.130065143670261
2790734,2021,"Direta",0.019210823549855,0.0185497115953398
2791676,2021,"Filantrópico",0.3067424871608,0.272284765989165
2791692,2021,"Filantrópico",0.155556476181978,0.147528819806622
2791722,2021,"Filantrópico",0.460964049365051,0.42730726869599
2791749,2021,"Filantrópico",0.516873278236916,0.432414681829773
2792141,2021,"OSS",0.86366820696343,0.815642984619133
2792168,2021,"OSS",0.640587792956511,0.596152468291546
2792176,2021,"OSS",0.641196149615957,0.575996237292009
2798298,2021,"Filantrópico",0.583526666507522,0.515562680693835
3012212,2021,"Público Municipal",0.647939599743024,0.624546950974087
3021378,2021,"Público Municipal",0.567570265041833,0.549965419074591
3028399,2021,"OSS",0.483307455804805,0.468159573779288
3126838,2021,"OSS",0.576960554939743,0.470875781728598
3139050,2021,"Público Municipal",0.616518146912499,0.595694434201806
3212130,2021,"Público Municipal",0.569304379549009,0.527935806424324
3774554,2021,"Público Municipal",0.353172730080477,0.341575972070853
4049020,2021,"Filantrópico",0.479415773866463,0.432994869142235
5200105,2021,"Público Municipal",0.605988938460594,0.582183304273853
5366828,2021,"Filantrópico",0.570598151039359,0.531853381133172
5420938,2021,"Público Municipal",0.796718969721782,0.742907517123424
5586348,2021,"Privado",0.610552842474331,0.510786732909392
5718368,2021,"Público Municipal",0.74964845397872,0.680088174003436
5860490,2021,"Filantrópico",0.210167342122944,0.193750944165866
5935857,2021,"Público Municipal",0.603797108599129,0.550780632555877
6020917,2021,"Público Municipal",0.500471176484578,0.484357376846988
