cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pct_covid_qtde,pct_covid_valor,faixa_complex_barcelona,pont_barcelona
2078112,2015,,Filantrópico,HPP,29,19,29,19,0,0,716,0,10.324441240086518,0.0,354490,Sales Oliveira,05 HOSPITAL GERAL,N/A,1,253.0,4.0,4.0,716.0,114774.1,0.0,0.0,0.0,0.0,157,0,0.015810276679841896,0.015810276679841896,2.8300395256916997,453.6525691699605,0.0,,,2.0,50.0
2078139,2015,,Filantrópico,Médio Porte,105,79,97,75,8,4,9051,871,33.06301369863014,59.657534246575345,354150,Presidente Venceslau,05 HOSPITAL GERAL,N/A,1,3303.0,113.0,113.0,9051.0,1428507.370000002,0.0,0.0,0.0,0.0,1376,0,0.034211323039660915,0.034211323039660915,2.740236148955495,432.48785043899545,0.0,,,3.0,162.0
2078155,2015,,Filantrópico,Médio Porte,143,141,121,121,22,20,13508,2984,30.585305105853053,40.87671232876713,351880,Guarulhos,05 HOSPITAL GERAL,N/A,1,4903.0,141.0,141.0,13508.0,9431139.79,893.0,0.0,0.0,0.0,1384,0,0.028757903324495206,0.028757903324495206,2.755047929838874,1923.544725678156,0.182133387721803,,,2.0,109.0
2078198,2015,,Público Municipal,HPP,12,12,12,12,0,0,397,0,9.06392694063927,0.0,354790,Santo Antonio Da Alegria,15 UNIDADE MISTA,-,1,107.0,9.0,9.0,397.0,39290.67999999998,0.0,0.0,0.0,0.0,88,0,0.08411214953271028,0.08411214953271028,3.710280373831776,367.2026168224297,0.0,,,,
2078236,2015,,DESATIVADO,Grande Porte,465,425,465,425,0,0,112634,0,72.6085414987913,0.0,353780,Piedade,07 HOSPITAL ESPECIALIZADO,-,1,3711.0,9.0,9.0,112634.0,4007372.4400000013,0.0,0.0,0.0,0.0,21,0,0.002425222312045271,0.002425222312045271,30.351387766100782,1079.8632282403669,0.0,,,,
2078252,2015,,Filantrópico,Médio Porte,115,72,108,66,7,6,18700,1982,77.62557077625571,90.50228310502283,350650,Birigui,05 HOSPITAL GERAL,N/A,1,5227.0,275.0,275.0,18700.0,2880393.4499999923,0.0,0.0,0.0,0.0,1764,0,0.052611440596900705,0.052611440596900705,3.577577960589248,551.0605414195509,0.0,,,3.0,177.0
2078287,2015,,Direta,Grande Porte,151,151,144,144,7,7,30408,1176,57.853881278538815,46.02739726027397,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,6543.0,421.0,421.0,30408.0,9852026.960000006,1918.0,0.0,0.0,0.0,1437,0,0.06434357328442611,0.06434357328442611,4.64740944520862,1505.7354363441857,0.29313770441693415,,,4.0,266.0
2078295,2015,,Filantrópico,Médio Porte,128,75,120,69,8,6,13404,1403,53.22215604526504,64.06392694063926,355370,Taquaritinga,05 HOSPITAL GERAL,N/A,1,4323.0,192.0,192.0,13404.0,2325597.0999999954,2.0,0.0,0.0,0.0,1623,0,0.04441360166551006,0.04441360166551006,3.1006245662734213,537.9590793430477,0.0004626416840157298,,,3.0,203.0
2078325,2015,,Público Municipal,Médio Porte,68,58,49,49,19,9,16874,2723,94.34721833939055,82.89193302891933,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,001 PEDIATRIA,1,5206.0,35.0,35.0,16874.0,4105423.059999999,16.0,0.0,0.0,0.0,825,0,0.006723011909335382,0.006723011909335382,3.241260084517864,788.5945178640029,0.003073376872839032,,,3.0,124.0
2078341,2015,,Filantrópico,HPP,36,29,36,29,0,0,3037,0,28.691544638639584,0.0,353180,Monte Mor,05 HOSPITAL GERAL,N/A,1,1253.0,40.0,40.0,3037.0,490642.42999999993,0.0,0.0,0.0,0.0,305,0,0.03192338387869114,0.03192338387869114,2.423782920989625,391.5741660015961,0.0,,,2.0,55.0
2078384,2015,,Filantrópico,Médio Porte,78,78,78,78,0,0,26571,0,93.32982086406744,0.0,353730,Penapolis,07 HOSPITAL ESPECIALIZADO,-,1,1372.0,3.0,3.0,26571.0,1317926.009999999,0.0,0.0,0.0,0.0,110,0,0.002186588921282799,0.002186588921282799,19.36661807580175,960.5874708454804,0.0,,,2.0,58.0
2078414,2015,,Filantrópico,Médio Porte,60,42,60,42,0,0,3425,0,22.34181343770385,0.0,351740,Guaira,05 HOSPITAL GERAL,N/A,1,1648.0,42.0,42.0,3425.0,728154.9999999997,7.0,0.0,0.0,0.0,810,0,0.025485436893203883,0.025485436893203883,2.0782766990291264,441.841626213592,0.00424757281553398,,,3.0,161.0
2078422,2015,,Filantrópico,HPP,49,49,49,49,0,0,3712,0,20.75482247693598,0.0,353710,Pedreira,05 HOSPITAL GERAL,N/A,1,1233.0,67.0,67.0,3712.0,545052.7399999988,2.0,0.0,0.0,0.0,670,0,0.054339010543390104,0.054339010543390104,3.010543390105434,442.05412814274035,0.0016220600162206002,,,3.0,122.0
2078449,2015,,Filantrópico,HPP,35,23,35,23,0,0,2587,0,30.815961882072664,0.0,353630,Patrocinio Paulista,05 HOSPITAL GERAL,N/A,1,1115.0,30.0,30.0,2587.0,444547.3899999992,0.0,0.0,0.0,0.0,667,0,0.026905829596412557,0.026905829596412557,2.3201793721973094,398.6972107623311,0.0,,,2.0,52.0
2078465,2015,,Filantrópico,Médio Porte,121,45,93,35,28,10,7662,490,59.97651663405088,13.424657534246576,350950,Campinas,05 HOSPITAL GERAL,N/A,1,810.0,92.0,92.0,7662.0,702926.9600000009,0.0,0.0,0.0,0.0,391,0,0.11358024691358025,0.11358024691358025,9.459259259259259,867.8110617283961,0.0,,,3.0,128.0
2078473,2015,,Público Municipal,Grande Porte,155,149,134,134,21,15,28637,3616,58.550398691474136,66.04566210045662,351350,Cubatao,05 HOSPITAL GERAL,N/A,1,5366.0,247.0,247.0,28637.0,4858036.709999999,5.0,0.0,0.0,0.0,1755,0,0.04603056280283265,0.04603056280283265,5.336749906820723,905.33669586284,0.0009317927692881103,,,4.0,277.0
2078503,2015,,Filantrópico,Médio Porte,116,98,108,90,8,8,15874,1547,48.32267884322679,52.97945205479452,353730,Penapolis,05 HOSPITAL GERAL,N/A,1,4578.0,267.0,267.0,15874.0,2425921.120000007,4.0,0.0,0.0,0.0,1603,0,0.05832241153342071,0.05832241153342071,3.467453036260376,529.9085015290535,0.0008737439930100481,,,3.0,189.0
2078511,2015,,Filantrópico,Médio Porte,121,78,116,74,5,4,9771,1029,36.1754905590522,70.47945205479452,352044,Ilha Solteira,05 HOSPITAL GERAL,N/A,1,2652.0,136.0,136.0,9771.0,1332142.2399999984,1.0,0.0,0.0,0.0,1080,0,0.05128205128205128,0.05128205128205128,3.684389140271493,502.3160784313719,0.0003770739064856712,,,3.0,183.0
2078538,2015,,Público Municipal,HPP,50,50,50,50,0,0,4080,0,22.356164383561644,0.0,352400,Itupeva,05 HOSPITAL GERAL,N/A,1,1214.0,31.0,31.0,4080.0,570732.0099999998,0.0,0.0,0.0,0.0,505,0,0.025535420098846788,0.025535420098846788,3.360790774299835,470.12521416803935,0.0,,,2.0,58.0
2078546,2015,,Filantrópico,HPP,40,26,40,26,0,0,3014,0,31.759747102212856,0.0,354860,Sao Bento Do Sapucai,05 HOSPITAL GERAL,N/A,1,814.0,26.0,26.0,3014.0,379564.28,0.0,0.0,0.0,0.0,383,0,0.03194103194103194,0.03194103194103194,3.7027027027027026,466.2951842751843,0.0,,,2.0,30.0
2078562,2015,,OSS,Grande Porte,244,244,224,224,20,20,81104,4746,99.19765166340508,65.01369863013699,352310,Itaquaquecetuba,05 HOSPITAL GERAL,N/A,1,13184.0,695.0,691.0,81104.0,10221521.899999978,1.0,0.0,0.0,0.0,3647,0,0.052715412621359224,0.0524120145631068,6.151699029126213,775.2974742111634,7.584951456310679e-05,,,4.0,455.0
2078589,2015,,Filantrópico,Grande Porte,493,14,426,14,67,0,12,0,0.23483365949119372,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,6.0,0.0,0.0,12.0,4284.679999999999,0.0,0.0,0.0,0.0,5,0,0.0,0.0,2.0,714.1133333333332,0.0,,,2.0,23.0
2078775,2015,,Filantrópico,Grande Porte,329,275,291,242,38,33,76059,11569,86.10777765198686,96.04815276048153,350280,Aracatuba,05 HOSPITAL GERAL,N/A,1,12155.0,1154.0,1154.0,76059.0,29295637.770000134,1915.0,0.0,0.0,0.0,4765,0,0.09494035376388317,0.09494035376388317,6.2574249280131635,2410.1717622377732,0.15754833401892226,,,5.0,539.0
2078805,2015,,Público Municipal,HPP,8,8,8,8,0,0,812,0,27.80821917808219,0.0,350925,Cajati,73 PRONTO ATENDIMENTO,-,1,228.0,25.0,25.0,812.0,90679.52999999984,0.0,0.0,0.0,0.0,154,0,0.10964912280701754,0.10964912280701754,3.56140350877193,397.71723684210457,0.0,,,,
2078813,2015,,Filantrópico,HPP,31,25,31,25,0,0,213,0,2.334246575342466,0.0,355220,Sorocaba,07 HOSPITAL ESPECIALIZADO,N/A,1,668.0,0.0,0.0,213.0,1162897.69,469.0,0.0,0.0,0.0,196,0,0.0,0.0,0.3188622754491018,1740.8648053892214,0.7020958083832335,,,2.0,55.0
2078848,2015,,Filantrópico,Médio Porte,88,53,80,46,8,7,11429,2253,68.07027992852889,88.18003913894324,350190,Amparo,05 HOSPITAL GERAL,N/A,1,2894.0,224.0,224.0,11429.0,2771704.8400000003,0.0,0.0,0.0,0.0,1264,0,0.07740152038700761,0.07740152038700761,3.9492052522460264,957.7418244644092,0.0,,,3.0,168.0
2078902,2015,,Filantrópico,HPP,35,27,35,27,0,0,4107,0,41.67427701674277,0.0,353790,Pilar Do Sul,05 HOSPITAL GERAL,N/A,1,1261.0,65.0,65.0,4107.0,478247.18999999936,0.0,0.0,0.0,0.0,564,0,0.05154639175257732,0.05154639175257732,3.2569389373513085,379.2602616970653,0.0,,,2.0,54.0
2078937,2015,,Filantrópico,HPP,21,20,21,20,0,0,267,0,3.6575342465753424,0.0,350260,Aparecida D'Oeste,05 HOSPITAL GERAL,N/A,1,139.0,0.0,0.0,267.0,35780.47999999996,0.0,0.0,0.0,0.0,108,0,0.0,0.0,1.920863309352518,257.4135251798558,0.0,,,2.0,14.0
2079003,2015,,Filantrópico,HPP,50,50,50,50,0,0,16761,0,91.84109589041095,0.0,350950,Campinas,36 CLINICA/CENTRO DE ESPECIALIDADE,-,1,1286.0,2.0,2.0,16761.0,831746.1899999998,0.0,0.0,0.0,0.0,90,0,0.0015552099533437014,0.0015552099533437014,13.03343701399689,646.7699766718506,0.0,,,,
2079011,2015,,Público Municipal,HPP,28,28,28,28,0,0,4903,0,47.974559686888455,0.0,351500,Embu Das Artes,05 HOSPITAL GERAL,N/A,1,1283.0,109.0,109.0,4903.0,456185.06999999995,0.0,0.0,0.0,0.0,626,0,0.08495713172252534,0.08495713172252534,3.8215120810600154,355.5612392829306,0.0,,,2.0,83.0
2079097,2015,,Filantrópico,Médio Porte,67,49,67,49,0,0,7107,0,39.73720995247414,0.0,351020,Capao Bonito,05 HOSPITAL GERAL,N/A,1,2577.0,130.0,130.0,7107.0,1330610.7999999996,0.0,0.0,0.0,0.0,900,0,0.05044625533566162,0.05044625533566162,2.7578579743888243,516.3410166860689,0.0,,,3.0,145.0
2079119,2015,,OSS,Médio Porte,56,51,56,51,0,0,11816,0,63.475691646521625,0.0,354340,Ribeirao Preto,07 HOSPITAL ESPECIALIZADO,-,1,5090.0,0.0,0.0,11816.0,2683803.100000003,0.0,0.0,0.0,0.0,446,0,0.0,0.0,2.3214145383104126,527.2697642436156,0.0,,,2.0,78.0
2079135,2015,,Filantrópico,Médio Porte,148,93,140,85,8,8,19813,2038,63.86140209508461,69.79452054794521,355400,Tatui,05 HOSPITAL GERAL,N/A,1,4953.0,251.0,251.0,19813.0,3637013.619999996,9.0,0.0,0.0,0.0,1544,0,0.050676357762971934,0.050676357762971934,4.000201897839693,734.3051928124361,0.0018170805572380376,,,3.0,194.0
2079178,2015,,Público Municipal,HPP,8,8,8,8,0,0,1025,0,35.102739726027394,0.0,354530,Salto De Pirapora,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,426.0,0.0,0.0,1025.0,216098.0699999999,0.0,0.0,0.0,0.0,48,0,0.0,0.0,2.4061032863849765,507.2724647887321,0.0,,,2.0,36.0
2079186,2015,,Público Municipal,Grande Porte,181,171,144,144,37,27,46635,6546,88.7271689497717,66.42313546423135,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,-,1,11330.0,20.0,20.0,46635.0,11672896.219999991,2.0,0.0,0.0,0.0,687,0,0.00176522506619594,0.00176522506619594,4.116063548102383,1030.2644501323912,0.000176522506619594,,,4.0,348.0
2079194,2015,,Direta,Médio Porte,94,94,94,94,0,0,24562,0,71.58845817545905,0.0,350170,Americo Brasiliense,05 HOSPITAL GERAL,N/A,1,940.0,8.0,8.0,24562.0,2011281.86,0.0,0.0,0.0,0.0,86,0,0.00851063829787234,0.00851063829787234,26.129787234042553,2139.6615531914895,0.0,,,2.0,68.0
2079208,2015,,Filantrópico,Médio Porte,77,55,77,55,0,0,19411,0,96.69240348692404,0.0,353080,Mogi Mirim,05 HOSPITAL GERAL,N/A,1,639.0,1.0,1.0,19411.0,1370610.7100000002,0.0,0.0,0.0,0.0,18,0,0.001564945226917058,0.001564945226917058,30.37715179968701,2144.9306885759,0.0,,,2.0,55.0
2079216,2015,,Filantrópico,HPP,31,30,31,30,0,0,1761,0,16.08219178082192,0.0,351100,Castilho,05 HOSPITAL GERAL,N/A,1,496.0,27.0,27.0,1761.0,193009.4699999998,0.0,0.0,0.0,0.0,286,0,0.05443548387096774,0.05443548387096774,3.5504032258064515,389.13199596774155,0.0,,,2.0,57.0
2079224,2015,,Público Municipal,HPP,40,33,40,33,0,0,1540,0,12.785388127853881,0.0,352290,Itapui,05 HOSPITAL GERAL,N/A,1,630.0,18.0,18.0,1540.0,234537.0599999999,0.0,0.0,0.0,0.0,304,0,0.02857142857142857,0.02857142857142857,2.4444444444444446,372.28104761904746,0.0,,,2.0,35.0
2079232,2015,,Filantrópico,Médio Porte,148,92,138,84,10,8,18517,2810,60.394651011089366,96.23287671232876,354580,Santa Barbara D'Oeste,05 HOSPITAL GERAL,N/A,1,4174.0,270.0,270.0,18517.0,3956220.360000009,25.0,0.0,0.0,0.0,1544,0,0.06468615237182558,0.06468615237182558,4.436272160996646,947.8247149017751,0.005989458552946814,,,3.0,247.0
2079240,2015,,Direta,Grande Porte,253,233,235,215,18,18,41938,1911,53.44122331952851,29.08675799086758,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,6952.0,350.0,350.0,41938.0,4132921.7300000126,0.0,0.0,0.0,0.0,1856,0,0.050345224395857306,0.050345224395857306,6.032508630609897,594.4939197353298,0.0,,,4.0,370.0
