cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,qtde_obito_all_covid,qtde_obito_sem_excl_covid,qtde_alta_complex_covid,mort_all_com_covid,mort_sem_excl_com_covid,tmp_com_covid,custo_saida_com_covid,pct_alta_complex_com_covid,qtde_sem_covid,dias_sem_covid,valor_sem_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pont_barcelona,faixa_barcelona,complexidade_estrutural,complexidade_pond_mort,modelo_gestao_proxy
7473702,2020,Hosp Mun De Mogi Das Cruzes Pref Waldemar Costa Filho,Público Municipal,Médio Porte,84,84,74,74,10,10,17010,7048,62.97667530544243,193.0958904109589,353060.0,Mogi Das Cruzes,05 HOSPITAL GERAL,,1,2539.0,386.0,386.0,17010.0,11687692.959999992,0.0,1275.0,12348.0,10384772.32,630,97,330.0,330.0,0.0,0.15202835762111067,0.15202835762111067,6.699487987396613,4603.266230799524,0.0,1264.0,4662.0,1302920.6399999913,0.04430379746835443,0.04430379746835443,3.6882911392405062,1030.7916455696134,0.0,142,3,142,253.67108360972716,Público Municipal
7573162,2020,Hospital Regional De Jundiai,OSS,Médio Porte,136,130,120,120,16,10,21248,2962,48.51141552511415,81.15068493150685,352590.0,Jundiai,05 HOSPITAL GERAL,,1,8047.0,197.0,197.0,21248.0,5801625.429999991,1.0,0.0,0.0,0.0,2046,0,0.0,0.0,0.0,0.024481173107990556,0.024481173107990556,2.640487138063875,720.9674947185275,0.00012426991425375916,8047.0,21248.0,5801625.429999991,0.024481173107990556,0.024481173107990556,2.640487138063875,720.9674947185275,0.00012426991425375916,246,3,246,352.9002608312165,OSS
7580770,2020,Hospital Estadual De Caieiras,Direta,Médio Porte,52,52,46,46,6,6,10746,1033,64.0023823704586,47.1689497716895,350900.0,Caieiras,05 HOSPITAL GERAL,,1,3486.0,6.0,6.0,10746.0,2440427.5000000047,0.0,0.0,0.0,0.0,132,0,0.0,0.0,0.0,0.0017211703958691911,0.0017211703958691911,3.0826161790017212,700.065261044178,0.0,3486.0,10746.0,2440427.5000000047,0.0017211703958691911,0.0017211703958691911,3.0826161790017212,700.065261044178,0.0,99,2,99,102.02461774056275,Direta
7711980,2020,Hosp Mun Gilson De Cassia Marques De Carvalho,Público Municipal,Grande Porte,229,192,188,172,41,20,59189,5793,94.28002548582351,79.35616438356165,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,10622.0,602.0,602.0,59189.0,18510621.490000013,580.0,316.0,4502.0,2663959.8399999994,1873,72,122.0,122.0,0.0,0.05667482583317643,0.05667482583317643,5.572302767840331,1742.6681877235937,0.0546036527960836,10306.0,54687.0,15846661.650000013,0.04657481078983117,0.04657481078983117,5.306326411798952,1537.6151416650507,0.05627789637104599,404,4,404,737.9980238805754,Público Municipal
8028,2021,Hospital Municipal Antonio Giglio,Público Municipal,Grande Porte,221,201,193,181,28,20,51075,7318,77.31022477862712,100.24657534246576,353440.0,Osasco,05 HOSPITAL GERAL,,1,8577.0,1014.0,1014.0,51075.0,14619132.189999942,11.0,640.0,6921.0,6183759.1,3084,83,294.0,294.0,0.0,0.11822315494928297,0.11822315494928297,5.954879328436516,1704.4575247755558,0.0012824997085227935,7937.0,44154.0,8435373.089999942,0.09071437570870607,0.09071437570870607,5.563059090336399,1062.7911162907826,0.0013859140733274537,346,4,346,874.5612778085102,Público Municipal
8036,2021,Hospital Maternidade Amador Aguiar,Público Municipal,Grande Porte,183,175,165,157,18,18,35478,5717,61.910828025477706,87.01674277016743,353440.0,Osasco,07 HOSPITAL ESPECIALIZADO,,1,7543.0,35.0,34.0,35478.0,7875082.100000003,0.0,23.0,223.0,72110.6,689,17,0.0,0.0,0.0,0.004640063635158425,0.004507490388439613,4.7034336470900175,1044.0252021742017,0.0,7520.0,35255.0,7802971.500000004,0.004654255319148936,0.0045212765957446804,4.688164893617022,1037.6291888297878,0.0,260,4,260,280.3782403656039,Público Municipal
8052,2021,Hospital Regional Dr Vivaldo Martins Simoes Osasco,Direta,Grande Porte,242,242,202,202,40,40,56007,10317,75.96229485962294,70.66438356164383,353440.0,Osasco,05 HOSPITAL GERAL,,1,5240.0,861.0,861.0,56007.0,17440848.930000044,301.0,1387.0,15153.0,11912467.360000012,2177,102,399.0,399.0,0.0,0.16431297709923665,0.16431297709923665,10.688358778625954,3328.4062843511533,0.05744274809160305,3853.0,40854.0,5528381.570000032,0.1199065663119647,0.1199065663119647,10.603166363872308,1434.825219309637,0.07812094471840124,479,4,479,1446.2118500478903,Direta
8923,2021,Centro Hospitalar De Santo Andre Dr Newton Da Costa Brandao,Público Municipal,Grande Porte,221,221,181,181,40,40,76943,29909,116.46560205857868,204.85616438356163,354780.0,Santo Andre,05 HOSPITAL GERAL,,1,15252.0,2037.0,2037.0,76943.0,55183782.32999996,459.0,2205.0,24440.0,35232901.99000002,6470,162,1168.0,1168.0,0.0,0.13355625491738787,0.13355625491738787,5.044781012326252,3618.1341679779675,0.03009441384736428,13047.0,52503.0,19950880.339999944,0.06660534988886334,0.06660534988886334,4.02414348126006,1529.1546209856629,0.03518050126465854,565,5,565,1198.724782011387,Público Municipal
9601,2021,Hospital Pio Xii,Filantrópico,Médio Porte,83,65,70,53,13,12,19333,4334,99.93796846730422,98.94977168949772,354990.0,Sao Jose Dos Campos,05 HOSPITAL GERAL,,1,4181.0,394.0,394.0,19333.0,15001159.140000006,2310.0,14.0,115.0,30069.840000000004,1616,13,0.0,0.0,0.0,0.09423582874910308,0.09423582874910308,4.624013393924899,3587.9356948098557,0.5524994020569242,4167.0,19218.0,14971089.300000006,0.09455243580513559,0.09455243580513559,4.611951043916487,3592.7740100791953,0.5543556515478761,141,3,141,365.50962414882264,Filantrópico
9628,2021,Hospital Municipal Dr Jose De Carvalho Florence,Público Municipal,Grande Porte,360,360,308,308,52,52,113669,16835,101.11101227539584,88.6986301369863,354990.0,Sao Jose Dos Campos,05 HOSPITAL GERAL,,1,24972.0,2408.0,2408.0,113669.0,33106046.69999983,610.0,2382.0,25054.0,8200234.339999999,7023,143,960.0,960.0,0.0,0.0964279993592824,0.0964279993592824,4.551858081050777,1325.7266818837031,0.02442735864167868,22590.0,88615.0,24905812.35999983,0.06409915891987605,0.06409915891987605,3.922753430721558,1102.514934041604,0.027003098716246128,713,5,713,1482.635319152018,Público Municipal
2022621,2021,Maternidade De Campinas,Filantrópico,Grande Porte,234,134,192,109,42,25,28195,5938,70.86841774538142,65.07397260273973,350950.0,Campinas,05 HOSPITAL GERAL,,1,7816.0,40.0,40.0,28195.0,7828126.849999981,0.0,20.0,195.0,48075.60999999999,441,12,1.0,1.0,0.0,0.00511770726714432,0.00511770726714432,3.607343909928352,1001.5515417093118,0.0,7796.0,28000.0,7780051.239999981,0.005002565418163161,0.005002565418163161,3.591585428424833,997.9542380708031,0.0,242,3,242,262.3869036943527,Filantrópico
2022648,2021,Hospital Irmaos Penteado E Santa Casa De Campinas,Filantrópico,Médio Porte,105,43,89,41,16,2,22797,6389,152.33544938189107,875.2054794520548,350950.0,Campinas,05 HOSPITAL GERAL,,1,2340.0,528.0,528.0,22797.0,12793352.040000008,131.0,931.0,10464.0,11332756.02,670,90,347.0,347.0,0.0,0.22564102564102564,0.22564102564102564,9.742307692307692,5467.244461538465,0.055982905982905985,1409.0,12333.0,1460596.0200000089,0.12845990063875087,0.12845990063875087,8.753016323633783,1036.618892831802,0.09297374024130589,156,3,156,493.4701067800562,Filantrópico
2023016,2021,Casa De Caridade Sao Vicente De Paulo Cajuru,Filantrópico,Médio Porte,73,55,73,55,0,0,10423,1395,51.92029887920299,0.0,350940.0,Cajuru,05 HOSPITAL GERAL,,1,2660.0,150.0,150.0,10423.0,4012671.3599999994,0.0,530.0,3305.0,3066165.9399999995,1363,84,63.0,63.0,0.0,0.05639097744360902,0.05639097744360902,3.918421052631579,1508.5230676691726,0.0,2130.0,7118.0,946505.4199999999,0.04084507042253521,0.04084507042253521,3.3417840375586856,444.3687417840375,0.0,109,2,109,183.97375728578672,Filantrópico
2023474,2021,Hospital Municipal Walter Ferrari,Público Municipal,Médio Porte,75,75,75,75,0,0,14705,2950,53.71689497716895,0.0,352470.0,Jaguariuna,05 HOSPITAL GERAL,,1,2900.0,277.0,277.0,14705.0,7614543.930000009,0.0,539.0,6730.0,6039680.0600000005,1034,70,172.0,172.0,0.0,0.09551724137931035,0.09551724137931035,5.070689655172414,2625.704803448279,0.0,2361.0,7975.0,1574863.8700000085,0.044472681067344345,0.044472681067344345,3.3778060144006776,667.0325582380383,0.0,227,3,227,397.0052362120051,Público Municipal
2023709,2021,Santa Casa De Misericordia De Itatiba,Filantrópico,Médio Porte,113,66,95,60,18,6,14568,1730,66.52054794520548,78.99543378995433,352340.0,Itatiba,05 HOSPITAL GERAL,,1,4486.0,211.0,210.0,14568.0,5158190.49000001,4.0,266.0,1785.0,1453111.8400000003,1629,62,40.0,40.0,0.0,0.047035220686580476,0.04681230494872938,3.2474364690147124,1149.8418390548395,0.0008916629514043691,4220.0,12783.0,3705078.650000009,0.04052132701421801,0.04028436018957346,3.0291469194312794,877.9807227488174,0.0009478672985781991,203,3,203,341.52329906620196,Filantrópico
2024691,2021,Santa Casa,Filantrópico,Médio Porte,109,98,99,88,10,10,31756,7245,98.8667496886675,198.4931506849315,351340.0,Cruzeiro,05 HOSPITAL GERAL,,1,5319.0,724.0,723.0,31756.0,12524087.21999996,12.0,811.0,8525.0,7788754.490000001,2079,91,334.0,334.0,0.0,0.1361158112427148,0.1359278059785674,5.970295168264712,2354.5943260011204,0.0022560631697687537,4508.0,23231.0,4735332.729999959,0.0865128660159716,0.0862910381543922,5.153283052351376,1050.428733362901,0.0026619343389529724,217,3,217,533.1429942788097,Filantrópico
2024756,2021,Hospital E Maternidade Nossa Senhora Da Ajuda,Filantrópico,Médio Porte,65,62,60,57,5,5,12634,1998,60.72578707041576,109.47945205479452,350850.0,Cacapava,05 HOSPITAL GERAL,,1,3075.0,363.0,363.0,12634.0,3688701.270000008,3.0,281.0,2364.0,1781844.8299999991,1401,62,94.0,94.0,0.0,0.11804878048780487,0.11804878048780487,4.108617886178862,1199.5776487804903,0.000975609756097561,2794.0,10270.0,1906856.4400000088,0.09627773801002147,0.09627773801002147,3.6757337151037937,682.4826198997883,0.0010737294201861132,183,3,183,479.7017424052887,Filantrópico
2025361,2021,Hospital De Cancer De Sao Bernardo Do Campo Padre Anchieta,Público Municipal,Médio Porte,109,109,90,90,19,19,26376,4582,80.29223744292237,66.0706560922855,354870.0,Sao Bernardo Do Campo,05 HOSPITAL GERAL,,1,4590.0,531.0,531.0,26376.0,10298921.139999997,884.0,38.0,520.0,134085.87999999995,2314,31,12.0,12.0,0.0,0.11568627450980393,0.11568627450980393,5.74640522875817,2243.773668845315,0.1925925925925926,4552.0,25856.0,10164835.259999996,0.11401581722319859,0.11401581722319859,5.680140597539543,2233.048167838312,0.19420035149384884,150,3,150,438.00464507126986,Público Municipal
2025477,2021,Hospital E Maternidade Santa Isabel De Jaboticabal,Filantrópico,Médio Porte,83,53,75,50,8,3,12377,3182,67.81917808219178,290.5936073059361,352430.0,Jaboticabal,05 HOSPITAL GERAL,,1,2644.0,252.0,252.0,12377.0,5842683.119999997,1.0,381.0,3890.0,3935633.32,1198,61,123.0,123.0,0.0,0.09531013615733737,0.09531013615733737,4.681164901664145,2209.7893797276843,0.00037821482602118004,2263.0,8487.0,1907049.7999999975,0.05700397702165267,0.05700397702165267,3.750331418471056,842.7087052585053,0.0004418912947414936,135,3,135,264.5931521840492,Filantrópico
2025507,2021,Hospital Das Clinicas Hcfamema,Filantrópico,Grande Porte,337,303,294,264,43,39,82219,17136,85.32482357824824,120.37934668071654,352900.0,Marilia,05 HOSPITAL GERAL,,1,12086.0,1166.0,1166.0,82219.0,34822770.180000104,946.0,1105.0,14798.0,13819428.179999998,4351,89,289.0,289.0,0.0,0.09647526063213635,0.09647526063213635,6.802829720337581,2881.2485669369603,0.07827238126758233,10981.0,67421.0,21003342.000000104,0.07986522174665331,0.07986522174665331,6.1397869046534925,1912.69847919134,0.08614880247700574,591,5,591,1385.85573394401,Filantrópico
2025752,2021,Santa Casa De Santos,Filantrópico,Especial,584,283,493,233,91,50,50007,12743,58.80063495796343,69.82465753424657,354850.0,Santos,05 HOSPITAL GERAL,,1,8617.0,703.0,703.0,50007.0,27983050.859999903,1368.0,368.0,3964.0,3828766.729999998,4022,99,86.0,86.0,0.0,0.08158291748868515,0.08158291748868515,5.80329581060694,3247.4237971451666,0.1587559475455495,8249.0,46043.0,24154284.129999906,0.07479694508425264,0.07479694508425264,5.581646260152746,2928.146942659705,0.16583828342829435,527,4,527,1190.8005446944126,Filantrópico
2026805,2021,Santa Casa De Guariba,Filantrópico,Médio Porte,66,59,66,59,0,0,5081,0,23.594149059670304,0.0,351860.0,Guariba,05 HOSPITAL GERAL,,1,1194.0,85.0,85.0,5081.0,817600.5499999992,0.0,220.0,1382.0,357189.3100000002,491,58,31.0,31.0,0.0,0.0711892797319933,0.0711892797319933,4.255443886097153,684.7575795644884,0.0,974.0,3699.0,460411.23999999906,0.055441478439425054,0.055441478439425054,3.797741273100616,472.7014784394241,0.0,111,3,111,214.63367771856764,Filantrópico
2027186,2021,Santa Casa De Misericordia De Itapeva,Filantrópico,Médio Porte,149,123,129,105,20,18,33333,6982,86.97455968688845,106.27092846270928,352240.0,Itapeva,05 HOSPITAL GERAL,,1,7509.0,809.0,809.0,33333.0,12471814.62,379.0,949.0,7087.0,3957726.2400000007,2235,86,345.0,345.0,0.0,0.10773738180849647,0.10773738180849647,4.439073112265282,1660.9155173791448,0.05047276601411639,6560.0,26246.0,8514088.379999999,0.07073170731707316,0.07073170731707316,4.0009146341463415,1297.879326219512,0.05777439024390244,307,4,307,672.6753160792779,Filantrópico
2027356,2021,Hospital Municipal Universitario,Público Municipal,Médio Porte,142,142,113,113,29,29,31845,6381,77.20935871014669,60.28341993386868,354870.0,Sao Bernardo Do Campo,05 HOSPITAL GERAL,,1,7678.0,42.0,42.0,31845.0,10518641.83999999,210.0,30.0,364.0,160716.24000000002,889,18,0.0,0.0,0.0,0.005470174524615785,0.005470174524615785,4.14756446991404,1369.971586350611,0.027350872623078927,7648.0,31481.0,10357925.59999999,0.0054916317991631795,0.0054916317991631795,4.116239539748954,1354.3312761506263,0.0274581589958159,285,4,285,311.35660087195987,Público Municipal
2028204,2021,Santa Casa De Monte Alto,Filantrópico,Médio Porte,94,66,84,58,10,8,9377,4085,44.29381199811053,139.8972602739726,353130.0,Monte Alto,05 HOSPITAL GERAL,,1,1953.0,174.0,174.0,9377.0,5646268.659999999,0.0,267.0,3359.0,3660543.07,992,48,71.0,71.0,0.0,0.0890937019969278,0.0890937019969278,4.801331285202253,2891.074582693292,0.0,1686.0,6018.0,1985725.5899999994,0.06109134045077105,0.06109134045077105,3.5693950177935942,1177.7731850533805,0.0,186,3,186,377.3531991650882,Filantrópico
2028239,2021,Hospital Regional De Teodoro Sampaio,Filantrópico,Médio Porte,58,52,58,52,0,0,2438,0,12.845100105374078,0.0,355430.0,Teodoro Sampaio,05 HOSPITAL GERAL,,1,849.0,76.0,76.0,2438.0,338083.90999999945,0.0,88.0,566.0,133082.58,488,43,16.0,16.0,0.0,0.0895170789163722,0.0895170789163722,2.8716136631330977,398.2142638398109,0.0,761.0,1872.0,205001.32999999946,0.07884362680683311,0.07884362680683311,2.459921156373193,269.38413929040667,0.0,72,2,72,167.59654991453618,Filantrópico
2028840,2021,Instituto De Infectologia Emilio Ribas Sao Paulo,Direta,Grande Porte,160,160,143,143,17,17,39682,16436,76.02643931411055,264.88315874294926,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,2860.0,498.0,498.0,39682.0,27910606.33000004,533.0,1373.0,20649.0,23976560.200000003,966,106,346.0,346.0,0.0,0.17412587412587413,0.17412587412587413,13.874825174825174,9758.953262237776,0.18636363636363637,1487.0,19033.0,3934046.130000036,0.10221923335574983,0.10221923335574983,12.799596503026228,2645.6261802286726,0.35843981170141226,459,4,459,1249.111592422419,Direta
2040069,2021,Hospital Maternidade Jesus Jose E Maria,Filantrópico,Médio Porte,122,122,100,100,22,22,36701,6306,100.55068493150684,78.53051058530511,351880.0,Guarulhos,07 HOSPITAL ESPECIALIZADO,,1,8491.0,56.0,52.0,36701.0,9169365.170000006,0.0,18.0,215.0,120920.37,536,8,1.0,1.0,0.0,0.006595218466611707,0.006124131433282299,4.322341302555647,1079.8922588623254,0.0,8473.0,36486.0,9048444.800000006,0.00649120736456981,0.0060191195562374605,4.306148943703529,1067.9151186120625,0.0,228,3,228,252.9231802774779,Filantrópico
2058308,2021,Hospital Municipal Dr Acilio Carreon Garcia,Público Municipal,HPP,35,35,35,35,0,0,5304,0,41.51859099804305,0.0,353340.0,Nova Odessa,05 HOSPITAL GERAL,,1,1369.0,91.0,91.0,5304.0,593737.68,0.0,0.0,0.0,0.0,714,0,0.0,0.0,0.0,0.0664718772826881,0.0664718772826881,3.8743608473338202,433.7017384952521,0.0,1369.0,5304.0,593737.68,0.0664718772826881,0.0664718772826881,3.8743608473338202,433.7017384952521,0.0,97,2,97,205.58074252948222,Público Municipal
2058790,2021,Hospital Municipal Dr Waldemar Tebaldi,Público Municipal,Médio Porte,113,111,100,100,13,11,38210,5719,104.68493150684932,142.44084682440848,350160.0,Americana,05 HOSPITAL GERAL,,1,5589.0,844.0,844.0,38210.0,10918272.28,57.0,939.0,10243.0,6043895.489999999,1959,71,382.0,382.0,0.0,0.15101091429593846,0.15101091429593846,6.836643406691715,1953.5287672213276,0.010198604401502952,4650.0,27967.0,4874376.79,0.09935483870967741,0.09935483870967741,6.014408602150538,1048.2530731182796,0.012258064516129033,291,4,291,777.8835935736395,Público Municipal
2065665,2021,Hospital Maternidade Interlagos,Direta,Médio Porte,89,89,75,75,14,14,16982,1826,62.03470319634703,35.73385518590998,355030.0,Sao Paulo,07 HOSPITAL ESPECIALIZADO,,1,5526.0,43.0,42.0,16982.0,4897558.390000001,0.0,3.0,10.0,4545.9,249,3,0.0,0.0,0.0,0.0077813970322113644,0.00760043431053203,3.073108939558451,886.2754958378575,0.0,5523.0,16972.0,4893012.49,0.007785623755205504,0.0076045627376425855,3.072967590077856,885.9338203874706,0.0,160,3,160,180.9776349598874,Direta
2066092,2021,Hospital Geral De Pedreira,OSS,Grande Porte,285,285,254,254,31,31,95078,9247,102.5542012727861,81.72337604949182,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,17805.0,1386.0,1386.0,95078.0,19694986.24000001,26.0,986.0,8631.0,4492132.89,4147,102,314.0,314.0,0.0,0.07784330244313395,0.07784330244313395,5.339960685200786,1106.1491850603768,0.0014602639707947205,16819.0,86447.0,15202853.350000009,0.06373743980022593,0.06373743980022593,5.139841845531839,903.9094684582917,0.0015458707414233903,507,4,507,1051.1839177208483,OSS
2066572,2021,Hospital Heliopolis Unidade De Gestao Assistencial I Sp,Direta,Grande Porte,280,280,266,266,14,14,43539,1879,44.84395921310124,36.771037181996086,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,5635.0,666.0,666.0,43539.0,4496735.8800000055,335.0,361.0,5503.0,1175363.6400000004,2471,83,103.0,103.0,0.0,0.11818988464951198,0.11818988464951198,7.726530612244898,798.0010434782619,0.05944986690328305,5274.0,38036.0,3321372.240000005,0.10675009480470231,0.10675009480470231,7.211983314372393,629.7634129692842,0.06351915054986727,429,4,429,1200.2029645970024,Direta
2069776,2021,Hospital De Urgencia,Público Municipal,Grande Porte,194,179,164,164,30,15,38896,5025,64.97828265953892,91.78082191780824,354870.0,Sao Bernardo Do Campo,05 HOSPITAL GERAL,,1,7122.0,535.0,535.0,38896.0,8138734.140000009,0.0,340.0,2233.0,1345273.2000000004,2744,84,47.0,47.0,0.0,0.07511934849761304,0.07511934849761304,5.461387250772255,1142.7596377422085,0.0,6782.0,36663.0,6793460.940000009,0.07195517546446475,0.07195517546446475,5.405927455028015,1001.6899056325581,0.0,417,4,417,922.2906014761242,Público Municipal
2071371,2021,Hospital Infantil Darcy Vargas Uga Iii Sao Paulo,Direta,Médio Porte,116,116,102,102,14,14,20214,3773,54.29492344883159,73.83561643835617,355030.0,Sao Paulo,07 HOSPITAL ESPECIALIZADO,,1,3908.0,21.0,21.0,20214.0,5859828.699999996,831.0,30.0,316.0,97017.49,846,11,1.0,1.0,0.0,0.0053735926305015355,0.0053735926305015355,5.1724667349027635,1499.4443961105417,0.21264073694984648,3878.0,19898.0,5762811.209999996,0.005157297576070139,0.005157297576070139,5.130995358432181,1486.0266142341404,0.21428571428571427,222,3,222,241.28050008555095,Direta
2071568,2021,Hc Da Fmusp Instituto Do Coracao Incor Sao Paulo,Filantrópico,Grande Porte,445,390,300,245,145,145,102205,43419,114.29130556332122,82.03873405762872,355030.0,Sao Paulo,07 HOSPITAL ESPECIALIZADO,,1,10716.0,725.0,725.0,102205.0,95356764.09000008,6173.0,636.0,12268.0,10927449.96,3503,100,167.0,167.0,0.0,0.06765584173198955,0.06765584173198955,9.537607316162747,8898.54088185891,0.5760544979469951,10080.0,89937.0,84429314.13000008,0.055357142857142855,0.055357142857142855,8.92232142857143,8375.924020833341,0.6124007936507937,992,6,992,1916.7587894186313,Filantrópico
2075717,2021,Hosp Mun Maternidade Professor Mario Degni,Público Municipal,Médio Porte,89,79,80,70,9,9,16118,2149,63.08414872798434,65.4185692541857,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,4400.0,55.0,55.0,16118.0,4247219.260000004,0.0,19.0,92.0,55786.34,923,17,1.0,1.0,0.0,0.0125,0.0125,3.663181818181818,965.2771045454556,0.0,4381.0,16026.0,4191432.9200000046,0.012325952978771969,0.012325952978771969,3.658068934033326,956.729723807351,0.0,120,3,120,144.90834552098679,Público Municipal
2075962,2021,Hosp Da Sta Casa De Sto Amaro,Filantrópico,Médio Porte,128,118,118,109,10,9,19528,6596,49.08382556239789,200.7914764079148,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,4416.0,369.0,369.0,19528.0,11086851.989999998,34.0,641.0,7713.0,7612739.63,1000,76,204.0,204.0,0.0,0.08355978260869565,0.08355978260869565,4.422101449275362,2510.6095991847824,0.007699275362318841,3775.0,11815.0,3474112.3599999985,0.04370860927152318,0.04370860927152318,3.1298013245033114,920.2946649006618,0.009006622516556291,155,3,155,269.0884855563469,Filantrópico
2076896,2021,Hospital Sao Luiz Gonzaga,Filantrópico,Grande Porte,171,157,165,157,6,0,51366,1092,89.63615740336795,0.0,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,10231.0,441.0,441.0,51366.0,7273961.360000002,0.0,174.0,3099.0,2185558.63,2574,68,77.0,77.0,0.0,0.04310429088065683,0.04310429088065683,5.020623594956505,710.9726673834427,0.0,10057.0,48267.0,5088402.730000002,0.03619369593318087,0.03619369593318087,4.799343740678134,505.95632196480085,0.0,241,3,241,387.8902956324601,Filantrópico
2076926,2021,Hospital Universitario Da Usp Sao Paulo,Direta,Grande Porte,206,206,178,178,28,28,41003,6504,63.11066646144374,63.63992172211351,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,7715.0,351.0,351.0,41003.0,9007751.249999989,73.0,85.0,949.0,273055.22000000003,2506,46,31.0,31.0,0.0,0.04549578742709008,0.04549578742709008,5.314711600777706,1167.5633506156823,0.009462086843810759,7630.0,40054.0,8734696.029999988,0.04193971166448231,0.04193971166448231,5.249541284403669,1144.7832280471807,0.009567496723460026,385,4,385,656.9125787749176,Direta
2076985,2021,Casa Da Crianca Betinho,Filantrópico,Médio Porte,89,89,89,89,0,0,23841,0,73.39079575188549,0.0,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,802.0,1.0,1.0,23841.0,1682848.13,0.0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,0.0012468827930174563,0.0012468827930174563,29.726932668329177,2098.3143765586033,0.0,802.0,23841.0,1682848.13,0.0012468827930174563,0.0012468827930174563,29.726932668329177,2098.3143765586033,0.0,89,2,89,90.86878253704904,Filantrópico
2077388,2021,Hospital Amparo Maternal,Filantrópico,Médio Porte,109,109,99,99,10,10,23873,1951,66.0661408606614,53.45205479452055,355030.0,Sao Paulo,07 HOSPITAL ESPECIALIZADO,,1,8668.0,16.0,16.0,23873.0,6211707.4699999895,0.0,0.0,0.0,0.0,175,0,0.0,0.0,0.0,0.0018458698661744347,0.0018458698661744347,2.7541532071988923,716.6252272727261,0.0,8668.0,23873.0,6211707.4699999895,0.0018458698661744347,0.0018458698661744347,2.7541532071988923,716.6252272727261,0.0,165,3,165,170.12894631168655,Filantrópico
2077396,2021,Hospital De Base De Sao Jose Do Rio Preto,Filantrópico,Especial,1080,632,908,488,172,144,243826,65910,136.8886144172468,125.39954337899545,354980.0,Sao Jose Do Rio Preto,05 HOSPITAL GERAL,,1,39691.0,3005.0,3004.0,243826.0,171957215.6299995,7641.0,3193.0,42999.0,42856595.15000001,9589,117,841.0,841.0,0.0,0.07570985865813408,0.07568466402962888,6.143105489909551,4332.3981665868705,0.19251215640825375,36498.0,200827.0,129100620.47999948,0.05929092005041372,0.059263521288837745,5.502411091018686,3537.197119842169,0.20935393720203846,1563,6,1563,3123.5953063870993,Filantrópico
2077426,2021,Hospital Geral Henrique Altimeyer De Vila Alpina,OSS,Grande Porte,212,212,174,174,38,38,62639,12916,98.6285624311132,93.12184571016584,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,12520.0,890.0,890.0,62639.0,22383475.90999996,58.0,846.0,8099.0,4633913.889999999,3960,106,262.0,262.0,0.0,0.07108626198083066,0.07108626198083066,5.003115015974441,1787.8175646964823,0.00463258785942492,11674.0,54540.0,17749562.01999996,0.05379475758094912,0.05379475758094912,4.671920507109816,1520.4353280794894,0.004968305636457084,397,4,397,756.6446385028776,OSS
2077434,2021,Hospital Dr Leopoldo Bevilacqua,OSS,Grande Porte,193,193,177,177,16,16,41681,6589,64.51667827567526,112.82534246575342,353620.0,Pariquera-Acu,05 HOSPITAL GERAL,,1,8977.0,777.0,775.0,41681.0,12714397.87000002,298.0,610.0,5324.0,4432616.570000002,2874,94,183.0,183.0,0.0,0.08655452823883257,0.08633173666035424,4.64308789127771,1416.330385429433,0.033195945193271695,8367.0,36357.0,8281781.3000000175,0.07099318752240946,0.07075415322098721,4.345285048404446,989.8149037886958,0.03561611091191586,339,4,339,744.2840412549651,OSS
2077450,2021,Hosp Mun Pirituba Jose Soares Hungria,Público Municipal,Médio Porte,92,80,72,72,20,8,18795,9973,71.51826484018265,341.541095890411,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,2423.0,482.0,482.0,18795.0,17067199.180000015,6.0,760.0,9373.0,14996524.680000003,997,70,329.0,329.0,0.0,0.19892695006190672,0.19892695006190672,7.756912917870409,7043.829624432527,0.0024762690879075525,1663.0,9422.0,2070674.5000000112,0.09200240529164161,0.09200240529164161,5.665664461815995,1245.1440168370482,0.0036079374624173183,176,3,176,448.68106291216486,Público Municipal
