cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,qtde_obito_all_covid,qtde_obito_sem_excl_covid,qtde_alta_complex_covid,mort_all_com_covid,mort_sem_excl_com_covid,tmp_com_covid,custo_saida_com_covid,pct_alta_complex_com_covid,qtde_sem_covid,dias_sem_covid,valor_sem_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pont_barcelona,faixa_barcelona,complexidade_estrutural,complexidade_pond_mort,modelo_gestao_proxy
2082276,2021,Casas Andre Luiz Guarulhos,Filantrópico,Especial,600,600,600,600,0,0,196524,0,89.73698630136987,0.0,351880.0,Guarulhos,07 HOSPITAL ESPECIALIZADO,,1,6468.0,6.0,6.0,196524.0,13875994.760000002,0.0,0.0,0.0,0.0,31,0,0.0,0.0,0.0,0.0009276437847866419,0.0009276437847866419,30.38404452690167,2145.3300494743353,0.0,6468.0,196524.0,13875994.760000002,0.0009276437847866419,0.0009276437847866419,30.38404452690167,2145.3300494743353,0.0,600.0,5.0,600.0,609.3777519386472,Filantrópico
2082322,2021,Hospital Dona Balbina,Filantrópico,Médio Porte,61,37,55,33,6,4,7756,1771,64.39186384391864,121.3013698630137,354070.0,Porto Ferreira,05 HOSPITAL GERAL,,1,2220.0,209.0,209.0,7756.0,3873124.730000006,0.0,343.0,2724.0,2468619.6699999995,1056,69,96.0,96.0,0.0,0.09414414414414414,0.09414414414414414,3.4936936936936935,1744.650779279282,0.0,1877.0,5032.0,1404505.0600000066,0.06020245071923282,0.06020245071923282,2.6808737346830047,748.2712093766684,0.0,136.0,3.0,136.0,273.9492457405393,Filantrópico
2082349,2021,Hospital De Clinicas Dr Radames Nardini,Público Municipal,Grande Porte,218,207,177,177,41,30,68042,10657,105.32002167014936,97.324200913242,352940.0,Maua,05 HOSPITAL GERAL,,1,12130.0,1027.0,1026.0,68042.0,18674554.00999997,8.0,995.0,9871.0,7254615.409999999,3485,94,328.0,328.0,0.0,0.08466611706512778,0.08458367683429513,5.609398186314921,1539.5345432811189,0.0006595218466611707,11135.0,58171.0,11419938.599999972,0.06277503367759317,0.06268522676246072,5.224158060170633,1025.589456668161,0.0007184553210597216,435.0,4.0,435.0,895.0896486149248,Público Municipal
2082381,2021,Hospital Municipal De Bebedouro Julia Pinto Caldeira,Público Municipal,Médio Porte,59,59,59,59,0,0,9637,0,44.75040631530067,0.0,350610.0,Bebedouro,05 HOSPITAL GERAL,,1,3330.0,187.0,187.0,9637.0,2243022.08,0.0,562.0,2538.0,857809.6000000001,1201,78,107.0,107.0,0.0,0.056156156156156156,0.056156156156156156,2.893993993993994,673.5802042042043,0.0,2768.0,7099.0,1385212.48,0.028901734104046242,0.028901734104046242,2.5646676300578033,500.4380346820809,0.0,95.0,2.0,95.0,141.2608658977296,Público Municipal
2082454,2021,Casa Da Crianca De Tupa,Filantrópico,Grande Porte,220,220,220,220,0,0,68223,0,84.9601494396015,0.0,355500.0,Tupa,07 HOSPITAL ESPECIALIZADO,,1,2258.0,4.0,4.0,68223.0,4817596.639999996,0.0,0.0,0.0,0.0,36,0,0.0,0.0,0.0,0.001771479185119575,0.001771479185119575,30.21390611160319,2133.5680425154987,0.0,2258.0,68223.0,4817596.639999996,0.001771479185119575,0.001771479185119575,30.21390611160319,2133.5680425154987,0.0,210.0,3.0,210.0,216.26789336838192,Filantrópico
2082470,2021,Hospital Sao Leopoldo Mandic,Filantrópico,Grande Porte,262,142,262,142,0,0,42874,0,82.7204321821339,0.0,350330.0,Araras,07 HOSPITAL ESPECIALIZADO,,1,1436.0,3.0,3.0,42874.0,2773615.7800000017,0.0,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.0020891364902506965,0.0020891364902506965,29.856545961002787,1931.4873119777171,0.0,1436.0,42874.0,2773615.7800000017,0.0020891364902506965,0.0020891364902506965,29.856545961002787,1931.4873119777171,0.0,127.0,3.0,127.0,131.4703012079124,Filantrópico
2082519,2021,Santa Casa De Paraguacu Paulista,Filantrópico,Médio Porte,107,83,96,73,11,10,11499,3898,43.15631450553575,106.7945205479452,353550.0,Paraguacu Paulista,05 HOSPITAL GERAL,,1,2636.0,360.0,360.0,11499.0,6148009.590000016,0.0,425.0,3766.0,3802359.86,1253,79,152.0,152.0,0.0,0.13657056145675264,0.13657056145675264,4.362291350531108,2332.325337632783,0.0,2211.0,7733.0,2345649.730000016,0.09407507914970602,0.09407507914970602,3.4975124378109452,1060.8999231117214,0.0,195.0,3.0,195.0,504.0832390206487,Filantrópico
2082527,2021,Santa Casa De Araraquara,Filantrópico,Grande Porte,171,128,156,114,15,14,42569,6989,102.30473443883682,136.7710371819961,350320.0,Araraquara,05 HOSPITAL GERAL,,1,7870.0,865.0,865.0,42569.0,21817233.64999989,1580.0,251.0,3048.0,3488329.1699999995,4421,85,92.0,92.0,0.0,0.10991105463786531,0.10991105463786531,5.409021601016518,2772.202496823366,0.20076238881829733,7619.0,39521.0,18328904.479999892,0.10145688410552565,0.10145688410552565,5.187163669772936,2405.683748523414,0.20737629610185063,341.0,4.0,341.0,923.9108650679066,Filantrópico
2082586,2021,Santa Casa De Misericordia De Osvaldo Cruz,Filantrópico,Médio Porte,71,47,71,47,0,0,8401,1524,48.971145438647625,0.0,353460.0,Osvaldo Cruz,05 HOSPITAL GERAL,,1,2120.0,265.0,265.0,8401.0,4073607.940000006,0.0,459.0,2891.0,3199502.6099999985,881,58,129.0,129.0,0.0,0.125,0.125,3.9627358490566036,1921.5131792452858,0.0,1661.0,5510.0,874105.3300000075,0.08187838651414811,0.08187838651414811,3.317278747742324,526.2524563515999,0.0,84.0,2.0,84.0,199.88168806199144,Filantrópico
2082594,2021,Complexo Hospitalar Municipal,Público Municipal,Grande Porte,167,154,138,129,29,25,36122,10057,76.71657640437506,110.213698630137,354880.0,Sao Caetano Do Sul,05 HOSPITAL GERAL,,1,5316.0,612.0,612.0,36122.0,16714228.850000018,278.0,756.0,9824.0,8584820.010000004,2583,144,276.0,276.0,0.0,0.11512415349887133,0.11512415349887133,6.794958615500376,3144.1363525206957,0.052294958615500375,4560.0,26298.0,8129408.840000015,0.07368421052631578,0.07368421052631578,5.7671052631578945,1782.7650964912314,0.06096491228070176,365.0,4.0,365.0,818.1411997736276,Público Municipal
2082632,2021,Hospital E Maternidade Sao Jose Barra Bonita,Filantrópico,Médio Porte,97,59,97,59,0,0,9106,0,42.28465289064314,0.0,350530.0,Barra Bonita,05 HOSPITAL GERAL,,1,2137.0,250.0,250.0,9106.0,1559010.5899999968,0.0,427.0,2694.0,671914.4100000003,960,81,85.0,85.0,0.0,0.1169864295741694,0.1169864295741694,4.261113710809546,729.5323303696756,0.0,1710.0,6412.0,887096.1799999966,0.09649122807017543,0.09649122807017543,3.749707602339181,518.7696959064307,0.0,103.0,2.0,103.0,270.4523742151076,Filantrópico
2082640,2021,Santa Casa De Caridade E Maternidade Ibitinga,Filantrópico,Médio Porte,102,51,97,47,5,4,13922,2084,81.15418245409502,142.73972602739727,351960.0,Ibitinga,05 HOSPITAL GERAL,,1,3840.0,377.0,377.0,13922.0,4378979.620000002,39.0,549.0,4199.0,2360706.789999998,1606,81,196.0,196.0,0.0,0.09817708333333333,0.09817708333333333,3.6255208333333333,1140.3592760416673,0.01015625,3291.0,9723.0,2018272.8300000038,0.054998480704952904,0.054998480704952904,2.9544211485870555,613.270382862353,0.011850501367365542,151.0,3.0,151.0,290.9245409791915,Filantrópico
2082659,2021,Santa Casa De Nova Granada,Filantrópico,Médio Porte,62,19,62,19,0,0,3885,0,56.02018745493872,0.0,353300.0,Nova Granada,05 HOSPITAL GERAL,,1,1110.0,33.0,33.0,3885.0,569761.9799999995,0.0,181.0,945.0,275010.36000000004,534,55,8.0,8.0,0.0,0.02972972972972973,0.02972972972972973,3.5,513.2990810810807,0.0,929.0,2940.0,294751.6199999995,0.02691065662002153,0.02691065662002153,3.1646932185145316,317.2783853606022,0.0,35.0,2.0,35.0,50.869329953586345,Filantrópico
2082667,2021,Santa Casa De Monte Aprazivel,Filantrópico,Médio Porte,80,30,80,30,0,0,5273,0,48.15525114155251,0.0,353140.0,Monte Aprazivel,05 HOSPITAL GERAL,,1,1740.0,97.0,97.0,5273.0,866918.6799999994,0.0,266.0,1530.0,402908.89,730,64,53.0,53.0,0.0,0.05574712643678161,0.05574712643678161,3.0304597701149425,498.22912643678126,0.0,1474.0,3743.0,464009.78999999934,0.029850746268656716,0.029850746268656716,2.539348710990502,314.7963297150606,0.0,88.0,2.0,88.0,132.25925671183253,Filantrópico
2082675,2021,Associacao De Amparo Ao Excepcional Ritinha Prates,Filantrópico,Médio Porte,60,60,60,60,0,0,21875,0,99.88584474885845,0.0,350280.0,Aracatuba,05 HOSPITAL GERAL,,1,725.0,5.0,5.0,21875.0,1544946.8000000005,0.0,0.0,0.0,0.0,26,0,0.0,0.0,0.0,0.006896551724137931,0.006896551724137931,30.17241379310345,2130.9611034482764,0.0,725.0,21875.0,1544946.8000000005,0.006896551724137931,0.006896551724137931,30.17241379310345,2130.9611034482764,0.0,86.0,2.0,86.0,95.99301869802426,Filantrópico
2082691,2021,Santa Casa De Andradina,Filantrópico,Médio Porte,127,94,117,84,10,10,13816,3453,45.06196999347684,94.6027397260274,350210.0,Andradina,05 HOSPITAL GERAL,,1,3214.0,420.0,420.0,13816.0,5519496.929999998,4.0,381.0,3114.0,3159215.9700000007,1311,79,133.0,133.0,0.0,0.13067828251400124,0.13067828251400124,4.29869321717486,1717.3294741754817,0.0012445550715619166,2833.0,10702.0,2360280.959999997,0.1013060360042358,0.1013060360042358,3.777620896576068,833.138355100599,0.0014119308153900459,160.0,3.0,160.0,433.0999092872406,Filantrópico
2082721,2021,Hospital E Maternidade Sotero De Souza,Filantrópico,Médio Porte,62,62,62,62,0,0,13138,976,58.05567830313743,0.0,355060.0,Sao Roque,05 HOSPITAL GERAL,,1,3200.0,288.0,288.0,13138.0,3740064.0100000105,0.0,499.0,4124.0,2398881.5100000007,974,70,155.0,155.0,0.0,0.09,0.09,4.105625,1168.7700031250033,0.0,2701.0,9014.0,1341182.5000000098,0.04924102184376157,0.04924102184376157,3.3372824879674194,496.55035172158824,0.0,158.0,3.0,158.0,289.08421413017084,Filantrópico
2082748,2021,Hospital Angatuba,Filantrópico,Médio Porte,57,54,57,54,0,0,6851,0,34.759005580923386,0.0,350220.0,Angatuba,05 HOSPITAL GERAL,,1,1452.0,140.0,140.0,6851.0,1126066.1799999997,0.0,394.0,2516.0,612270.8300000002,561,74,58.0,58.0,0.0,0.09641873278236915,0.09641873278236915,4.71831955922865,775.5276721763083,0.0,1058.0,4335.0,513795.3499999995,0.07750472589792061,0.07750472589792061,4.097353497164462,485.62887523629445,0.0,83.0,2.0,83.0,191.3858350828593,Filantrópico
2082810,2021,Conderg Hospital Regional De Divinolandia,Filantrópico,Grande Porte,186,186,186,186,0,0,55188,0,81.29032258064517,0.0,351390.0,Divinolandia,05 HOSPITAL GERAL,,1,4567.0,62.0,62.0,55188.0,5568695.189999996,124.0,153.0,1023.0,241702.37000000008,1047,51,10.0,10.0,0.0,0.013575651412305672,0.013575651412305672,12.084081453908475,1219.333301948762,0.027151302824611343,4414.0,54165.0,5326992.819999996,0.011780697779791573,0.011780697779791573,12.271182600815587,1206.8402401449923,0.02809243316719529,246.0,3.0,246.0,294.82838642860276,Filantrópico
2082829,2021,Hosp Mun Professor Doutor Alipio Correa Netto,Público Municipal,Grande Porte,322,274,274,250,48,24,81245,6724,89.03561643835616,76.7579908675799,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,11377.0,674.0,673.0,81245.0,14477607.460000014,232.0,27.0,248.0,147003.77000000002,3471,25,3.0,3.0,0.0,0.059242331018721985,0.059154434385163046,7.141161993495649,1272.5329577217205,0.02039201898567285,11350.0,80997.0,14330603.690000014,0.05911894273127753,0.059030837004405284,7.136299559471365,1262.608254625552,0.020440528634361233,477.0,4.0,477.0,952.1287263241235,Público Municipal
2082845,2021,Santa Casa De Olimpia,Filantrópico,Médio Porte,81,44,74,39,7,5,14795,4759,103.9339655778012,260.7671232876712,353390.0,Olimpia,05 HOSPITAL GERAL,,1,2857.0,220.0,220.0,14795.0,8454066.629999995,1.0,616.0,6487.0,6395062.469999999,1145,75,111.0,111.0,0.0,0.07700385019250963,0.07700385019250963,5.178508925446272,2959.0712740637014,0.00035001750087504374,2241.0,8308.0,2059004.1599999964,0.04863900044622936,0.04863900044622936,3.70727353859884,918.7881124497976,0.0004462293618920125,147.0,3.0,147.0,267.46703660520217,Filantrópico
2082853,2021,Hospital Major Antonio Candido Batatais,Filantrópico,Médio Porte,141,108,133,101,8,7,16561,3950,44.92336904923369,154.59882583170256,350590.0,Batatais,05 HOSPITAL GERAL,,1,4071.0,317.0,317.0,16561.0,7091995.920000006,131.0,409.0,3766.0,3807020.11,1583,65,138.0,138.0,0.0,0.07786784573814788,0.07786784573814788,4.06804225006141,1742.0771112748725,0.03217882584131663,3662.0,12795.0,3284975.8100000066,0.0488803932277444,0.0488803932277444,3.4939923539049698,897.0441862370308,0.03577280174767886,158.0,3.0,158.0,288.12418696271163,Filantrópico
2082861,2021,Hosp Municipal De Urgencias Hmu,Público Municipal,Médio Porte,109,109,99,99,10,10,39990,4784,110.66832710668326,131.06849315068493,351880.0,Guarulhos,05 HOSPITAL GERAL,,1,6673.0,1120.0,1120.0,39990.0,9779226.729999974,25.0,774.0,6904.0,4535670.949999999,2804,64,347.0,347.0,0.0,0.1678405514760977,0.1678405514760977,5.992806833508167,1465.4917922973136,0.0037464408811628954,5899.0,33086.0,5243555.779999975,0.13103915917952194,0.13103915917952194,5.608747245295813,888.8889269367647,0.004238006441769792,197.0,3.0,197.0,631.9442310902235,Público Municipal
2082888,2021,Santa Casa De Rio Claro,Filantrópico,Grande Porte,162,108,134,91,28,17,30641,8186,92.2504892367906,131.92586623690573,354390.0,Rio Claro,05 HOSPITAL GERAL,,1,6604.0,503.0,503.0,30641.0,15759724.360000014,563.0,543.0,5562.0,5944814.559999999,2304,84,204.0,204.0,0.0,0.07616596002422774,0.07616596002422774,4.639763779527559,2386.390726832225,0.08525136281041792,6061.0,25079.0,9814909.800000016,0.04933179343342683,0.04933179343342683,4.137766045207061,1619.354858934172,0.09288896221745586,274.0,4.0,274.0,501.7423082937397,Filantrópico
2082926,2021,Casa De Saude Stella Maris,Filantrópico,Grande Porte,165,131,149,115,16,16,34629,6833,82.49910661107802,117.00342465753424,351050.0,Caraguatatuba,05 HOSPITAL GERAL,,1,7311.0,565.0,565.0,34629.0,10603259.100000007,2.0,293.0,3030.0,3042428.2500000005,2678,83,105.0,105.0,0.0,0.07728080973874983,0.07728080973874983,4.736561345917111,1450.3158391464926,0.0002735603884557516,7018.0,31599.0,7560830.850000007,0.06554573952693075,0.06554573952693075,4.502564833285836,1077.3483684810496,0.00028498147620404675,292.0,4.0,292.0,614.4731576779307,Filantrópico
2083019,2021,Unidade Integrada De Saude De Mirandopolis,OSS,Médio Porte,80,80,70,70,10,10,11650,2568,45.59686888454012,70.35616438356165,353010.0,Mirandopolis,05 HOSPITAL GERAL,,1,2571.0,342.0,341.0,11650.0,3777916.950000017,0.0,428.0,3473.0,2245699.95,1273,68,164.0,164.0,0.0,0.13302217036172695,0.13263321664721897,4.531310774017892,1469.4348308051408,0.0,2143.0,8177.0,1532217.0000000168,0.08306112925804947,0.08259449370041998,3.815678954736351,714.9869342043942,0.0,213.0,3.0,213.0,511.0874457831843,OSS
2083027,2021,Santa Casa De Misericordia De Pereira Barreto,Filantrópico,Médio Porte,54,48,54,48,0,0,3056,0,17.442922374429223,0.0,353740.0,Pereira Barreto,05 HOSPITAL GERAL,,1,1170.0,44.0,44.0,3056.0,679061.660000001,0.0,187.0,888.0,294209.98000000004,658,56,16.0,16.0,0.0,0.037606837606837605,0.037606837606837605,2.611965811965812,580.3945811965821,0.0,983.0,2168.0,384851.6800000009,0.028484231943031537,0.028484231943031537,2.205493387589013,391.5073041709063,0.0,104.0,2.0,104.0,153.91190015204717,Filantrópico
2083051,2021,Santa Casa De Aparecida,Filantrópico,Médio Porte,101,78,92,69,9,9,15634,4076,62.0766329164185,124.07914764079148,350250.0,Aparecida,05 HOSPITAL GERAL,,1,3708.0,272.0,272.0,15634.0,6997729.959999978,135.0,837.0,6003.0,3324412.85,1326,97,94.0,94.0,0.0,0.07335490830636461,0.07335490830636461,4.216289104638619,1887.1979395900694,0.03640776699029126,2871.0,9631.0,3673317.1099999775,0.06199930337861372,0.06199930337861372,3.354580285614768,1279.4556287007933,0.047021943573667714,166.0,3.0,166.0,339.40481353607044,Filantrópico
2083086,2021,Hospital Amaral Carvalho Jau,Filantrópico,Grande Porte,344,256,324,240,20,16,53034,4569,60.54109589041096,78.23630136986301,352530.0,Jau,07 HOSPITAL ESPECIALIZADO,,1,11297.0,655.0,655.0,53034.0,39512907.130000085,6620.0,411.0,5550.0,2998639.1899999995,2368,62,83.0,83.0,0.0,0.057979994688855445,0.057979994688855445,4.694520669204214,3497.64602372312,0.5859962821988138,10886.0,47484.0,36514267.94000009,0.05254455263641374,0.05254455263641374,4.361932757670402,3354.241038030506,0.6081205217710821,415.0,4.0,415.0,782.4024487264044,Filantrópico
2083094,2021,Hospital Regional De Assis,Direta,Médio Porte,137,137,115,115,22,22,25829,8172,61.53424657534247,101.76836861768368,350400.0,Assis,05 HOSPITAL GERAL,,1,3774.0,521.0,521.0,25829.0,11310404.739999983,289.0,794.0,7332.0,4996692.079999998,1409,85,260.0,260.0,0.0,0.13804981452040277,0.13804981452040277,6.843932167461579,2996.9275940646485,0.07657657657657657,2980.0,18497.0,6313712.659999985,0.08758389261744967,0.08758389261744967,6.207046979865772,2118.695523489928,0.09697986577181208,250.0,4.0,250.0,618.9185584387469,Direta
2083116,2021,Santa Casa De Marilia,Filantrópico,Grande Porte,181,98,147,75,34,23,24536,6969,89.62922374429223,83.01369863013699,352900.0,Marilia,05 HOSPITAL GERAL,,1,4956.0,456.0,456.0,24536.0,20138827.90000001,2109.0,667.0,5822.0,5443610.679999998,2093,66,185.0,185.0,0.0,0.09200968523002422,0.09200968523002422,4.950766747376917,4063.524596448751,0.425544794188862,4289.0,18714.0,14695217.220000012,0.06318489158311962,0.06318489158311962,4.363254837957566,3426.2572207973913,0.49172301235719285,289.0,4.0,289.0,596.6644649496318,Filantrópico
2083140,2021,Irmandade Da Santa Casa De Misericordia De Santa Isabel,Filantrópico,Médio Porte,79,66,72,60,7,6,10730,1836,48.99543378995434,83.83561643835617,354680.0,Santa Isabel,05 HOSPITAL GERAL,,1,2139.0,156.0,156.0,10730.0,2416200.660000001,9.0,178.0,998.0,307359.76000000007,961,54,9.0,9.0,0.0,0.0729312762973352,0.0729312762973352,5.016362786348761,1129.5935764375881,0.004207573632538569,1961.0,9732.0,2108840.900000001,0.07496175420703723,0.07496175420703723,4.962774094849567,1075.3905660377363,0.004589495155532891,91.0,2.0,91.0,205.93369906729612,Filantrópico
2083175,2021,Santa Casa Piedade,Filantrópico,Médio Porte,73,59,73,59,0,0,10767,618,49.99767819828187,0.0,353780.0,Piedade,05 HOSPITAL GERAL,,1,2302.0,356.0,356.0,10767.0,2663521.750000002,0.0,460.0,3637.0,1732335.8299999996,884,77,132.0,132.0,0.0,0.15464813205907907,0.15464813205907907,4.677237185056472,1157.0468071242406,0.0,1842.0,7130.0,931185.9200000023,0.12160694896851248,0.12160694896851248,3.8707926167209554,505.5298154180251,0.0,114.0,3.0,114.0,347.576687331442,Filantrópico
2083604,2021,Santa Casa De Avare,Filantrópico,Grande Porte,169,104,159,95,10,9,27943,5883,80.58543619322278,179.08675799086757,350450.0,Avare,05 HOSPITAL GERAL,,1,5932.0,533.0,533.0,27943.0,12808574.549999995,222.0,666.0,6926.0,6723995.3,1874,64,246.0,246.0,0.0,0.08985165205664195,0.08985165205664195,4.7105529332434255,2159.2337407282525,0.03742414025623736,5266.0,21017.0,6084579.249999995,0.05450056969236612,0.05450056969236612,3.9910748195974173,1155.4461165970367,0.04215723509304975,304.0,4.0,304.0,583.1520854007653,Filantrópico
2083876,2021,Santa Casa De Misericordia De Francisco Morato,Filantrópico,Médio Porte,90,90,90,90,0,0,12810,0,38.99543378995434,0.0,351630.0,Francisco Morato,05 HOSPITAL GERAL,,1,3212.0,207.0,207.0,12810.0,2020350.950000001,0.0,409.0,2595.0,626782.7799999999,1156,79,57.0,57.0,0.0,0.06444582814445828,0.06444582814445828,3.988169364881694,629.0009184308844,0.0,2803.0,10215.0,1393568.1700000009,0.053514092044238314,0.053514092044238314,3.6443096682126295,497.1702354620053,0.0,147.0,3.0,147.0,279.54145903582565,Filantrópico
2083981,2021,Hospital Estadual Sumare,OSS,Grande Porte,221,221,185,185,36,36,57093,13360,84.55090707145501,101.67427701674276,355240.0,Sumare,05 HOSPITAL GERAL,,1,11761.0,512.0,512.0,57093.0,24303683.589999948,224.0,258.0,3781.0,4516904.99,3678,58,107.0,107.0,0.0,0.04353371311963269,0.04353371311963269,4.854434146756228,2066.464041323012,0.0190459994898393,11503.0,53312.0,19786778.59999995,0.035208206554811786,0.035208206554811786,4.634617056420065,1720.1407111188341,0.019473180909328,406.0,4.0,406.0,646.8441977268202,OSS
2084058,2021,Santa Casa Miser Stacruz Rio Pardo,Filantrópico,Médio Porte,119,78,103,62,16,16,16646,3248,73.55722492266902,55.61643835616438,354640.0,Santa Cruz Do Rio Pardo,05 HOSPITAL GERAL,,1,3317.0,307.0,307.0,16646.0,6590099.059999999,0.0,854.0,7648.0,3905485.97,1284,91,151.0,151.0,0.0,0.09255351220982816,0.09255351220982816,5.018390111546578,1986.7648658426285,0.0,2463.0,8998.0,2684613.0899999985,0.06333739342265529,0.06333739342265529,3.653268371904182,1089.976894031668,0.0,221.0,3.0,221.0,456.84067610777754,Filantrópico
2084163,2021,Hospital Estadual De Diadema Hospital Serraria,OSS,Grande Porte,284,284,251,251,33,33,61188,10718,66.78818970692572,88.9829804898298,351380.0,Diadema,05 HOSPITAL GERAL,,1,9906.0,452.0,451.0,61188.0,15886227.86,714.0,395.0,4598.0,2809289.2299999995,3335,65,85.0,85.0,0.0,0.04562891177064406,0.04552796285079749,6.176862507571169,1603.697542903291,0.07207752877044216,9511.0,56590.0,13076938.629999999,0.03858689937966565,0.0384817579644622,5.949952686363159,1374.9278340868466,0.07507097045526233,462.0,4.0,462.0,762.3641589873864,OSS
2084171,2021,Hospital E Maternidade Sao Jose,Filantrópico,Médio Porte,118,85,99,71,19,14,22855,5899,88.19216669882307,115.440313111546,355170.0,Sertaozinho,05 HOSPITAL GERAL,,1,5956.0,387.0,387.0,22855.0,11933212.820000015,194.0,382.0,3362.0,4228679.25,2003,75,144.0,144.0,0.0,0.06497649429147079,0.06497649429147079,3.8373069173942245,2003.5615883143075,0.0325721961047683,5574.0,19493.0,7704533.570000015,0.043595263724434875,0.043595263724434875,3.497129529960531,1382.2270487979933,0.03480444922856118,210.0,3.0,210.0,364.24988714885933,Filantrópico
2084228,2021,Santa Casa De Misericordia Dona Carolina Malheiros Sjbv,Filantrópico,Grande Porte,161,102,151,94,10,8,25892,4287,75.46487904401049,146.81506849315068,354910.0,Sao Joao Da Boa Vista,05 HOSPITAL GERAL,,1,5662.0,841.0,841.0,25892.0,9914242.989999983,369.0,624.0,5120.0,3805726.78,2163,74,285.0,285.0,0.0,0.14853408689509007,0.14853408689509007,4.572942423172024,1751.0143041328124,0.06517131755563405,5038.0,20772.0,6108516.209999984,0.11036125446605796,0.11036125446605796,4.123064708217546,1212.4883306867773,0.07324335053592695,246.0,3.0,246.0,703.4229880557532,Filantrópico
2084236,2021,Centro Esp Em Reabilitacao Dr Arnaldo Pezzuti Cavalcanti Mog,Direta,Grande Porte,196,176,160,140,36,36,36339,11953,71.11350293542074,90.96651445966516,353060.0,Mogi Das Cruzes,05 HOSPITAL GERAL,,1,1524.0,123.0,123.0,36339.0,10348788.019999992,0.0,392.0,3510.0,2624499.8400000003,183,48,107.0,107.0,0.0,0.08070866141732283,0.08070866141732283,23.844488188976378,6790.543320209968,0.0,1132.0,32829.0,7724288.179999992,0.014134275618374558,0.014134275618374558,29.000883392226147,6823.576130742043,0.0,282.0,4.0,282.0,349.15663317646676,Direta
2084414,2021,Santa Casa De Ribeirao Preto,Filantrópico,Grande Porte,254,163,220,136,34,27,54727,10825,110.2477840451249,109.84271943176051,354340.0,Ribeirao Preto,05 HOSPITAL GERAL,,1,12334.0,865.0,865.0,54727.0,25738563.689999927,1588.0,507.0,5059.0,5349870.809999997,4984,96,213.0,213.0,0.0,0.07013134425166208,0.07013134425166208,4.4370844819198965,2086.797769580017,0.12874979730825362,11827.0,49668.0,20388692.87999993,0.05512809672782616,0.05512809672782616,4.199543417603788,1723.910787181866,0.13426904540458273,390.0,4.0,390.0,752.2462155054883,Filantrópico
2084422,2021,Santa Casa De Sao Pedro,Filantrópico,Médio Porte,62,50,62,50,0,0,5993,1421,32.83835616438356,0.0,355040.0,Sao Pedro,05 HOSPITAL GERAL,,1,2043.0,120.0,120.0,5993.0,3944671.150000016,0.0,288.0,2726.0,2668372.970000001,796,67,84.0,84.0,0.0,0.05873715124816446,0.05873715124816446,2.9334312285854134,1930.8228830151818,0.0,1755.0,3267.0,1276298.180000015,0.020512820512820513,0.020512820512820513,1.8615384615384616,727.2354301994388,0.0,177.0,3.0,177.0,238.17372090275313,Filantrópico
2084473,2021,Hosp Mun Ignacio Proenca De Gouvea,Público Municipal,Médio Porte,133,110,100,94,33,16,23406,6475,68.21917808219177,110.87328767123287,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,3371.0,505.0,505.0,23406.0,11280814.359999971,0.0,1146.0,12935.0,9155524.83,628,80,362.0,362.0,0.0,0.149807178878671,0.149807178878671,6.943340255117176,3346.4296529219732,0.0,2225.0,10471.0,2125289.5299999714,0.06426966292134831,0.06426966292134831,4.706067415730337,955.1863056179646,0.0,192.0,3.0,192.0,399.9091016413814,Público Municipal
2085194,2021,Hospital Sao Francisco De Assis,Filantrópico,Grande Porte,177,76,134,56,43,20,19150,5727,93.68884540117416,78.45205479452055,352440.0,Jacarei,05 HOSPITAL GERAL,,1,5171.0,177.0,177.0,19150.0,10130424.149999997,1308.0,81.0,1001.0,1511512.65,979,43,46.0,46.0,0.0,0.03422935602397989,0.03422935602397989,3.703345581125508,1959.0841520015465,0.2529491394314446,5090.0,18149.0,8618911.499999996,0.02573673870333988,0.02573673870333988,3.5656188605108055,1693.3028487229856,0.25697445972495087,205.0,3.0,205.0,293.8942408384864,Filantrópico
2087057,2021,Hospital Dos Fornecedores De Cana De Piracicaba,Filantrópico,Grande Porte,214,133,184,106,30,27,38618,8712,99.81390540191263,88.40182648401826,353870.0,Piracicaba,05 HOSPITAL GERAL,,1,9800.0,641.0,641.0,38618.0,19251146.97999993,1558.0,383.0,4191.0,4693129.070000001,3244,63,114.0,114.0,0.0,0.06540816326530612,0.06540816326530612,3.940612244897959,1964.4027530612173,0.15897959183673468,9417.0,34427.0,14558017.90999993,0.05596262079218435,0.05596262079218435,3.655835191674631,1545.9294796644292,0.16544547095678028,324.0,4.0,324.0,629.4986574432257,Filantrópico
